,dino_bin
2016042829,0
2016042830,0
2016042831,0
2016042832,0
2016042833,0
2016042834,0
2016042835,1
2016042836,1
2016042837,0
2016042838,1
2016042839,1
2016042840,1
2016042841,1
2016042842,0
2016042843,1
2016042844,0
2016042845,0
2016042846,0
2016042847,0
2016042848,0
201604291,1
201604292,0
201604293,0
201604294,0
201604295,0
201604296,1
201604297,1
201604298,0
201604299,0
2016042910,0
2016042911,0
2016042912,0
2016042913,0
2016042914,0
2016042915,0
2016042916,0
2016042917,0
2016042918,0
2016042919,0
2016042920,0
2016042921,0
2016042922,0
2016042923,0
2016042924,0
2016042925,0
2016042926,0
2016042927,0
2016042928,0
2016042929,0
2016042930,0
2016042931,0
2016042932,0
2016042933,0
2016042934,0
2016042935,0
2016042936,0
2016042937,0
2016042938,0
2016042939,1
2016042940,1
2016042941,1
2016042942,1
2016042943,1
2016042944,1
2016042945,1
2016042946,0
2016042947,0
2016042948,0
201604301,0
201604302,1
201604303,1
201604304,0
201604305,0
201604306,1
201604307,1
201604308,1
201604309,1
2016043010,0
2016043011,0
2016043012,1
2016043013,1
2016043014,1
2016043015,0
2016043016,0
2016043017,0
2016043018,0
2016043019,0
2016043020,0
2016043021,1
2016043022,0
2016043023,0
2016043024,0
2016043025,0
2016043026,0
2016043027,0
2016043028,0
2016043029,0
2016043030,0
2016043031,0
2016043032,0
2016043033,0
2016043034,0
2016043035,0
2016043036,0
2016043037,0
2016043038,0
2016043039,0
2016043040,0
2016043041,1
2016043042,1
2016043043,1
2016043044,1
2016043045,0
2016043046,0
2016043047,0
2016043048,0
201605011,0
201605012,0
201605013,1
201605014,1
201605015,1
201605016,0
201605017,0
201605018,0
201605019,1
2016050110,0
2016050111,0
2016050112,0
2016050113,1
2016050114,0
2016050115,0
2016050116,1
2016050117,0
2016050118,0
2016050119,0
2016050120,0
2016050121,0
2016050122,0
2016050123,0
2016050124,0
2016050125,0
2016050126,0
2016050127,0
2016050128,0
2016050129,0
2016050130,0
2016050131,0
2016050132,0
2016050133,0
2016050134,0
2016050135,0
2016050136,0
2016050137,0
2016050138,0
2016050139,0
2016050140,0
2016050141,0
2016050142,0
2016050143,0
2016050144,0
2016050145,0
2016050146,0
2016050147,1
2016050148,0
201605021,0
201605022,0
201605023,0
201605024,1
201605025,1
201605026,0
201605027,0
201605028,0
201605029,0
2016050210,0
2016050211,1
2016050212,0
2016050213,0
2016050214,0
2016050215,0
2016050216,1
2016050217,1
2016050218,1
2016050219,0
2016050220,0
2016050221,0
2016050222,0
2016050223,0
2016050224,0
2016050225,0
2016050226,0
2016050227,1
2016050228,0
2016050229,0
2016050230,0
2016050231,0
2016050232,0
2016050233,0
2016050234,0
2016050235,0
2016050236,0
2016050237,0
2016050238,0
2016050239,0
2016050240,0
2016050241,1
2016050242,1
2016050243,1
2016050244,1
2016050245,0
2016050246,0
2016050247,0
2016050248,0
201605031,0
201605032,0
201605033,0
201605034,0
201605035,0
201605036,0
201605037,0
201605038,0
201605039,1
2016050310,0
2016050311,0
2016050312,1
2016050313,0
2016050314,1
2016050315,1
2016050316,1
2016050317,0
2016050318,0
2016050319,0
2016050320,0
2016050321,0
2016050322,0
2016050323,0
2016050324,0
2016050325,0
2016050326,0
2016050327,0
2016050328,0
2016050329,0
2016050330,0
2016050331,0
2016050332,0
2016050333,0
2016050334,0
2016050335,0
2016050336,0
2016050337,0
2016050338,0
2016050339,0
2016050340,0
2016050341,1
2016050342,0
2016050343,1
2016050344,0
2016050345,0
2016050346,0
2016050347,0
2016050348,0
201605041,0
201605042,0
201605043,0
201605044,0
201605045,1
201605046,0
201605047,0
201605048,0
201605049,0
2016050410,0
2016050411,0
2016050412,0
2016050413,1
2016050414,0
2016050415,0
2016050416,0
2016050417,0
2016050418,0
2016050419,0
2016050420,0
2016050421,0
2016050422,0
2016050423,0
2016050424,0
2016050425,0
2016050426,0
2016050427,0
2016050428,0
2016050429,0
2016050430,0
2016050431,0
2016050432,0
2016050433,0
2016050434,0
2016050435,0
2016050436,0
2016050437,0
2016050438,0
2016050439,1
2016050440,0
2016050441,1
2016050442,1
2016050443,1
2016050444,0
2016050445,0
2016050446,1
2016050447,1
2016050448,0
201605051,1
201605052,0
201605053,0
201605054,1
201605055,0
201605056,0
201605057,0
201605058,0
201605059,0
2016050510,1
2016050511,0
2016050512,0
2016050513,1
2016050514,0
2016050515,0
2016050516,0
2016050517,0
2016050518,0
2016050519,0
2016050520,0
2016050521,0
2016050522,0
2016050523,0
2016050524,0
2016050525,0
2016050526,0
2016050527,0
2016050528,0
2016050529,0
2016050530,0
2016050531,0
2016050532,0
2016050533,0
2016050534,0
2016050535,0
2016050536,1
2016050537,0
2016050538,0
2016050539,0
2016050540,0
2016050541,0
2016050542,0
2016050543,0
2016050544,1
2016050545,0
2016050546,0
2016050547,0
2016050548,0
201605061,0
201605062,0
201605063,0
201605064,1
201605065,0
201605066,0
201605067,0
201605068,0
201605069,0
2016050610,0
2016050611,0
2016050612,0
2016050613,1
2016050614,0
2016050615,0
2016050616,0
2016050617,1
2016050618,0
2016050619,0
2016050620,0
2016050621,0
2016050622,0
2016050623,0
2016050624,0
2016050625,0
2016050626,0
2016050627,0
2016050628,0
2016050629,0
2016050630,0
2016050631,0
2016050632,0
2016050633,0
2016050634,0
2016050635,0
2016050636,0
2016050637,0
2016050638,0
2016050639,0
2016050640,0
2016050641,0
2016050642,0
2016050643,0
2016050644,0
2016050645,0
2016050646,0
2016050647,0
2016050648,0
201605071,0
201605072,0
201605073,0
201605074,0
201605075,0
201605076,0
201605077,0
201605078,0
201605079,0
2016050710,0
2016050711,0
2016050712,0
2016050713,0
2016050714,0
2016050715,0
2016050716,0
2016050717,0
2016050718,0
2016050719,0
2016050720,0
2016050721,0
2016050722,0
2016050723,0
2016050724,0
2016050725,0
2016050726,0
2016050727,0
2016050728,0
2016050729,0
2016050730,0
2016050731,0
2016050732,0
2016050733,0
2016050734,0
2016050735,0
2016050736,0
2016050737,1
2016050738,1
2016050739,1
2016050740,0
2016050741,0
2016050742,0
2016050743,0
2016050744,1
2016050745,1
2016050746,0
2016050747,0
2016050748,0
201605081,0
201605082,0
201605083,0
201605084,0
201605085,0
201605086,0
201605087,0
201605088,0
201605089,0
2016050810,0
2016050811,0
2016050812,0
2016050813,0
2016050814,0
2016050815,0
2016050816,0
2016050817,0
2016050818,0
2016050819,0
2016050820,0
2016050821,0
2016050822,0
2016050823,0
2016050824,0
2016050825,0
2016050826,0
2016050827,0
2016050828,0
2016050829,0
2016050830,0
2016050831,0
2016050832,0
2016050833,0
2016050834,0
2016050835,0
2016050836,0
2016050837,0
2016050838,0
2016050839,0
2016050840,0
2016050841,0
2016050842,0
2016050843,1
2016050844,0
2016050845,0
2016050846,0
2016050847,0
2016050848,0
201605091,0
201605092,0
201605093,0
201605094,0
201605095,0
201605096,0
201605097,0
201605098,0
201605099,0
2016050910,0
2016050911,0
2016050912,0
2016050913,1
2016050914,0
2016050915,0
2016050916,0
2016050917,0
2016050918,1
2016050919,1
2016050920,0
2016050921,0
2016050922,0
2016050923,0
2016050924,0
2016050925,0
2016050926,0
2016050927,0
2016050928,0
2016050929,0
2016050930,0
2016050931,0
2016050932,1
2016050933,1
2016050934,0
2016050935,0
2016050936,0
2016050937,1
2016050938,0
2016050939,1
2016050940,1
2016050941,1
2016050942,1
2016050943,1
2016050944,0
2016050945,0
2016050946,0
2016050947,1
2016050948,1
201605101,0
201605102,0
201605103,0
201605104,0
201605105,0
201605106,0
201605107,0
201605108,0
201605109,0
2016051010,0
2016051011,0
2016051012,1
2016051013,1
2016051014,0
2016051015,0
2016051016,0
2016051017,0
2016051018,0
2016051019,0
2016051020,0
2016051021,0
2016051022,0
2016051023,0
2016051024,1
2016051025,0
2016051026,0
2016051027,0
2016051028,0
2016051029,0
2016051030,0
2016051031,0
2016051032,1
2016051033,0
2016051034,1
2016051035,0
2016051036,1
2016051037,1
2016051038,0
2016051039,0
2016051040,1
2016051041,0
2016051042,0
2016051043,0
2016051044,0
2016051045,0
2016051046,0
2016051047,1
2016051048,1
201605111,0
201605112,1
201605113,0
201605114,0
201605115,0
201605116,0
201605117,0
201605118,1
201605119,0
2016051110,0
2016051111,0
2016051112,0
2016051113,1
2016051114,1
2016051115,0
2016051116,1
2016051117,0
2016051118,0
2016051119,0
2016051120,0
2016051121,1
2016051122,0
2016051123,0
2016051124,0
2016051125,0
2016051126,0
2016051127,0
2016051128,0
2016051129,0
2016051130,0
2016051131,0
2016051132,0
2016051133,0
2016051134,0
2016051135,0
2016051136,1
2016051137,1
2016051138,0
2016051139,0
2016051140,0
2016051141,0
2016051142,0
2016051143,0
2016051144,1
2016051145,1
2016051146,0
2016051147,0
2016051148,1
201605121,1
201605122,0
201605123,1
201605124,0
201605125,0
201605126,0
201605127,1
201605128,0
201605129,0
2016051210,0
2016051211,0
2016051212,0
2016051213,1
2016051214,0
2016051215,0
2016051216,0
2016051217,0
2016051218,0
2016051219,0
2016051220,0
2016051221,0
2016051222,0
2016051223,0
2016051224,0
2016051225,0
2016051226,0
2016051227,0
2016051228,0
2016051229,0
2016051230,0
2016051231,0
2016051232,0
2016051233,0
2016051234,0
2016051235,0
2016051236,1
2016051237,0
2016051238,1
2016051239,1
2016051240,0
2016051241,0
2016051242,0
2016051243,0
2016051244,0
2016051245,1
2016051246,0
2016051247,0
2016051248,0
201605131,0
201605132,0
201605133,0
201605134,0
201605135,0
201605136,0
201605137,0
201605138,0
201605139,0
2016051310,0
2016051311,0
2016051312,0
2016051313,1
2016051314,0
2016051315,0
2016051316,0
2016051317,0
2016051318,0
2016051319,0
2016051320,0
2016051321,0
2016051322,0
2016051323,0
2016051324,0
2016051325,0
2016051326,0
2016051327,0
2016051328,0
2016051329,0
2016051330,0
2016051331,0
2016051332,0
2016051333,0
2016051334,0
2016051335,0
2016051336,0
2016051337,0
2016051338,0
2016051339,0
2016051340,1
2016051341,0
2016051342,0
2016051343,0
2016051344,0
2016051345,0
2016051346,0
2016051347,0
2016051348,0
201605141,0
201605142,0
201605143,0
201605144,0
201605145,0
201605146,0
201605147,0
201605148,0
201605149,0
2016051410,0
2016051411,0
2016051412,0
2016051413,1
2016051414,1
2016051415,0
2016051416,0
2016051417,0
2016051418,0
2016051419,0
2016051420,0
2016051421,0
2016051422,0
2016051423,0
2016051424,0
2016051425,0
2016051426,0
2016051427,0
2016051428,0
2016051429,0
2016051430,0
2016051431,0
2016051432,0
2016051433,0
2016051434,0
2016051435,0
2016051436,0
2016051437,0
2016051438,0
2016051439,0
2016051440,0
2016051441,0
2016051442,0
2016051443,0
2016051444,0
2016051445,0
2016051446,0
2016051447,0
2016051448,0
201605151,0
201605152,0
201605153,0
201605154,0
201605155,0
201605156,0
201605157,0
201605158,0
201605159,0
2016051510,0
2016051511,0
2016051512,0
2016051513,0
2016051514,0
2016051515,0
2016051516,0
2016051517,0
2016051518,0
2016051519,0
2016051520,0
2016051521,0
2016051522,0
2016051523,0
2016051524,0
2016051525,0
2016051526,0
2016051527,0
2016051528,0
2016051529,0
2016051530,0
2016051531,0
2016051532,0
2016051533,0
2016051534,0
2016051535,0
2016051536,0
2016051537,0
2016051538,1
2016051539,1
2016051540,1
2016051541,0
2016051542,0
2016051543,1
2016051544,1
2016051545,0
2016051546,0
2016051547,0
2016051548,0
201605161,0
201605162,0
201605163,0
201605164,0
201605165,0
201605166,0
201605167,0
201605168,0
201605169,0
2016051610,0
2016051611,0
2016051612,1
2016051613,0
2016051614,0
2016051615,0
2016051616,0
2016051617,0
2016051618,0
2016051619,0
2016051620,0
2016051621,0
2016051622,0
2016051623,0
2016051624,0
2016051625,0
2016051626,0
2016051627,0
2016051628,0
2016051629,0
2016051630,0
2016051631,0
2016051632,0
2016051633,0
2016051634,0
2016051635,0
2016051636,0
2016051637,0
2016051638,0
2016051639,0
2016051640,0
2016051641,0
2016051642,0
2016051643,1
2016051644,0
2016051645,0
2016051646,0
2016051647,0
2016051648,1
201605171,1
201605172,0
201605173,0
201605174,0
201605175,0
201605176,0
201605177,0
201605178,0
201605179,0
2016051710,0
2016051711,0
2016051712,1
2016051713,0
2016051714,1
2016051715,0
2016051716,0
2016051717,0
2016051718,1
2016051719,0
2016051720,0
2016051721,0
2016051722,0
2016051723,0
2016051724,0
2016051725,0
2016051726,0
2016051727,0
2016051728,0
2016051729,0
2016051730,0
2016051731,0
2016051732,0
2016051733,0
2016051734,0
2016051735,0
2016051736,0
2016051737,0
2016051738,0
2016051739,0
2016051740,0
2016051741,0
2016051742,0
2016051743,0
2016051744,0
2016051745,0
2016051746,0
2016051747,0
2016051748,0
201605181,0
201605182,0
201605183,0
201605184,0
201605185,0
201605186,0
201605187,0
201605188,0
201605189,0
2016051810,0
2016051811,1
2016051812,1
2016051813,1
2016051814,0
2016051815,0
2016051816,0
2016051817,0
2016051818,0
2016051819,0
2016051820,0
2016051821,0
2016051822,0
2016051823,0
2016051824,0
2016051825,0
2016051826,0
2016051827,0
2016051828,0
2016051829,0
2016051830,0
2016051831,0
2016051832,0
2016051833,0
2016051834,1
2016051835,1
2016051836,0
2016051837,1
2016051838,0
2016051839,0
2016051840,0
2016051841,0
2016051842,0
2016051843,1
2016051844,1
2016051845,0
2016051846,0
2016051847,0
2016051848,1
201605191,1
201605192,0
201605193,0
201605194,0
201605195,0
201605196,0
201605197,0
201605198,0
201605199,0
2016051910,0
2016051911,0
2016051912,0
2016051913,1
2016051914,0
2016051915,0
2016051916,0
2016051917,0
2016051918,0
2016051919,0
2016051920,0
2016051921,0
2016051922,0
2016051923,0
2016051924,0
2016051925,0
2016051926,0
2016051927,0
2016051928,0
2016051929,0
2016051930,0
2016051931,0
2016051932,0
2016051933,0
2016051934,0
2016051935,0
2016051936,0
2016051937,0
2016051938,0
2016051939,0
2016051940,0
2016051941,0
2016051942,1
2016051943,1
2016051944,0
2016051945,0
2016051946,0
2016051947,0
2016051948,0
201605201,0
201605202,0
201605203,0
201605204,0
201605205,0
201605206,0
201605207,0
201605208,0
201605209,0
2016052010,0
2016052011,0
2016052012,1
2016052013,0
2016052014,0
2016052015,0
2016052016,0
2016052017,0
2016052018,0
2016052019,0
2016052020,0
2016052021,0
2016052022,0
2016052023,0
2016052024,0
2016052025,0
2016052026,0
2016052027,0
2016052028,0
2016052029,0
2016052030,0
2016052031,0
2016052032,0
2016052033,0
2016052034,0
2016052035,0
2016052036,0
2016052037,0
2016052038,0
2016052039,0
2016052040,0
2016052041,1
2016052042,1
2016052043,1
2016052044,0
2016052045,0
2016052046,0
2016052047,0
2016052048,0
201605211,0
201605212,0
201605213,0
201605214,0
201605215,0
201605216,0
201605217,0
201605218,0
201605219,0
2016052110,0
2016052111,0
2016052112,0
2016052113,1
2016052114,1
2016052115,0
2016052116,1
2016052117,0
2016052118,0
2016052119,0
2016052120,0
2016052121,0
2016052122,0
2016052123,0
2016052124,0
2016052125,0
2016052126,0
2016052127,0
2016052128,0
2016052129,1
2016052130,1
2016052131,0
2016052132,0
2016052133,1
2016052134,0
2016052135,0
2016052136,1
2016052137,1
2016052138,1
2016052139,1
2016052140,0
2016052141,0
2016052142,0
2016052143,0
2016052144,0
2016052145,1
2016052146,1
2016052147,1
2016052148,0
201605221,1
201605222,1
201605223,1
201605224,0
201605225,0
201605226,0
201605227,0
201605228,1
201605229,0
2016052210,0
2016052211,0
2016052212,0
2016052213,0
2016052214,1
2016052215,1
2016052216,0
2016052217,0
2016052218,0
2016052219,0
2016052220,0
2016052221,0
2016052222,0
2016052223,0
2016052224,0
2016052225,0
2016052226,0
2016052227,0
2016052228,0
2016052229,0
2016052230,0
2016052231,0
2016052232,0
2016052233,0
2016052234,0
2016052235,0
2016052236,0
2016052237,0
2016052238,0
2016052239,1
2016052240,1
2016052241,0
2016052242,0
2016052243,0
2016052244,1
2016052245,1
2016052246,0
2016052247,0
2016052248,0
201605231,0
201605232,0
201605233,0
201605234,0
201605235,0
201605236,0
201605237,0
201605238,0
201605239,0
2016052310,0
2016052311,0
2016052312,0
2016052313,1
2016052314,0
2016052315,1
2016052316,0
2016052317,0
2016052318,0
2016052319,0
2016052320,0
2016052321,0
2016052322,0
2016052323,0
2016052324,0
2016052325,0
2016052326,0
2016052327,0
2016052328,0
2016052329,0
2016052330,0
2016052331,0
2016052332,0
2016052333,0
2016052334,0
2016052335,0
2016052336,0
2016052337,0
2016052338,1
2016052339,1
2016052340,0
2016052341,0
2016052342,0
2016052343,0
2016052344,0
2016052345,0
2016052346,0
2016052347,0
2016052348,0
201605241,0
201605242,0
201605243,0
201605244,0
201605245,0
201605246,0
201605247,0
201605248,0
201605249,0
2016052410,0
2016052411,0
2016052412,1
2016052413,0
2016052414,0
2016052415,0
2016052416,0
2016052417,0
2016052418,0
2016052419,0
2016052420,0
2016052421,0
2016052422,0
2016052423,0
2016052424,0
2016052425,0
2016052426,0
2016052427,0
2016052428,0
2016052429,0
2016052430,0
2016052431,0
2016052432,0
2016052433,0
2016052434,0
2016052435,0
2016052436,0
2016052437,0
2016052438,0
2016052439,0
2016052440,0
2016052441,1
2016052442,0
2016052443,1
2016052444,0
2016052445,0
2016052446,0
2016052447,0
2016052448,0
201605251,0
201605252,0
201605253,0
201605254,1
201605255,0
201605256,0
201605257,0
201605258,0
201605259,0
2016052510,0
2016052511,0
2016052512,0
2016052513,0
2016052514,0
2016052515,0
2016052516,0
2016052517,0
2016052518,0
2016052519,0
2016052520,0
2016052521,0
2016052522,0
2016052523,0
2016052524,0
2016052525,0
2016052526,0
2016052527,0
2016052528,0
2016052529,0
2016052530,0
2016052531,0
2016052532,0
2016052533,0
2016052534,1
2016052535,1
2016052536,0
2016052537,0
2016052538,0
2016052539,0
2016052540,0
2016052541,0
2016052542,0
2016052543,0
2016052544,0
2016052545,0
2016052546,0
2016052547,0
2016052548,0
201605261,0
201605262,0
201605263,0
201605264,0
201605265,0
201605266,0
201605267,0
201605268,0
201605269,0
2016052610,0
2016052611,0
2016052612,1
2016052613,1
2016052614,0
2016052615,0
2016052616,0
2016052617,0
2016052618,0
2016052619,0
2016052620,0
2016052621,0
2016052622,0
2016052623,0
2016052624,0
2016052625,0
2016052626,0
2016052627,0
2016052628,0
2016052629,0
2016052630,0
2016052631,0
2016052632,0
2016052633,0
2016052634,0
2016052635,1
2016052636,1
2016052637,0
2016052638,0
2016052639,0
2016052640,0
2016052641,0
2016052642,0
2016052643,0
2016052644,0
2016052645,0
2016052646,0
2016052647,0
2016052648,0
201605271,0
201605272,0
201605273,0
201605274,0
201605275,0
201605276,0
201605277,0
201605278,0
201605279,0
2016052710,0
2016052711,0
2016052712,0
2016052713,0
2016052714,0
2016052715,0
2016052716,0
2016052717,0
2016052718,0
2016052719,0
2016052720,0
2016052721,0
2016052722,0
2016052723,0
2016052724,0
2016052725,0
2016052726,0
2016052727,0
2016052728,0
2016052729,0
2016052730,0
2016052731,0
2016052732,0
2016052733,0
2016052734,0
2016052735,0
2016052736,0
2016052737,0
2016052738,0
2016052739,0
2016052740,0
2016052741,0
2016052742,0
2016052743,0
2016052744,0
2016052745,0
2016052746,0
2016052747,0
2016052748,0
201605281,0
201605282,1
201605283,0
201605284,0
201605285,0
201605286,0
201605287,0
201605288,0
201605289,0
2016052810,0
2016052811,0
2016052812,1
2016052813,1
2016052814,0
2016052815,0
2016052816,0
2016052817,0
2016052818,0
2016052819,0
2016052820,0
2016052821,0
2016052822,0
2016052823,0
2016052824,0
2016052825,0
2016052826,0
2016052827,0
2016052828,0
2016052829,0
2016052830,0
2016052831,0
2016052832,0
2016052833,0
2016052834,0
2016052835,0
2016052836,0
2016052837,0
2016052838,0
2016052839,0
2016052840,0
2016052841,0
2016052842,0
2016052843,0
2016052844,0
2016052845,0
2016052846,0
2016052847,0
