,Offers
2017092439,167.0
2017092440,167.0
2017092441,140.0
2017092442,115.0
2017092443,180.0
2017092444,100.0
2017092445,115.0
2017092446,120.0
2017092447,63.25
2017092448,63.25
2017092501,75.0
2017092502,75.0
2017092503,67.0
2017092504,60.85
2017092505,60.85
2017092506,60.85
2017092507,60.85
2017092508,60.85
2017092509,60.85
2017092510,60.85
2017092511,145.0
2017092512,145.0
2017092513,115.0
2017092514,115.0
2017092515,130.0
2017092516,130.0
2017092517,115.0
2017092518,115.0
2017092519,104.0
2017092520,
2017092521,109.95
2017092522,109.95
2017092523,109.95
2017092524,109.95
2017092525,109.95
2017092526,103.0
2017092527,109.95
2017092528,109.95
2017092529,109.95
2017092530,104.0
2017092531,115.0
2017092532,104.0
2017092533,103.0
2017092534,103.0
2017092535,165.0
2017092536,165.0
2017092537,115.0
2017092538,104.0
2017092539,167.0
2017092540,167.0
2017092541,167.0
2017092542,115.0
2017092543,104.0
2017092544,80.0
2017092545,115.0
2017092546,160.0
2017092547,160.0
2017092548,71.0
2017092601,66.0
2017092602,58.0
2017092603,59.89
2017092604,57.75
2017092605,57.75
2017092606,57.0
2017092607,57.95
2017092608,54.9
2017092609,54.0
2017092610,54.0
2017092611,54.0
2017092612,
2017092613,
2017092614,45.0
2017092615,140.0
2017092616,140.0
2017092617,140.0
2017092618,140.0
2017092619,114.0
2017092620,103.0
2017092621,79.95
2017092622,104.0
2017092623,115.0
2017092624,64.0
2017092625,115.0
2017092626,114.0
2017092627,114.0
2017092628,58.0
2017092629,
2017092630,
2017092631,56.95
2017092632,104.0
2017092633,104.0
2017092634,115.0
2017092635,110.0
2017092636,110.0
2017092637,110.0
2017092638,110.0
2017092639,130.0
2017092640,110.0
2017092641,110.0
2017092642,95.0
2017092643,104.0
2017092644,70.0
2017092645,104.0
2017092646,64.0
2017092647,160.0
2017092648,67.0
2017092701,67.0
2017092702,67.0
2017092703,140.0
2017092704,140.0
2017092705,68.5
2017092706,67.0
2017092707,67.0
2017092708,67.0
2017092709,67.0
2017092710,95.0
2017092711,95.0
2017092712,95.0
2017092713,145.0
2017092714,130.0
2017092715,130.0
2017092716,130.0
2017092717,130.0
2017092718,130.0
2017092719,130.0
2017092720,130.0
2017092721,130.0
2017092722,130.0
2017092723,130.0
2017092724,140.0
2017092725,140.0
2017092726,130.0
2017092727,130.0
2017092728,130.0
2017092729,130.0
2017092730,130.0
2017092731,124.99
2017092732,130.0
2017092733,130.0
2017092734,130.0
2017092735,130.0
2017092736,130.0
2017092737,116.0
2017092738,116.0
2017092739,140.0
2017092740,140.0
2017092741,116.0
2017092742,116.0
2017092743,116.0
2017092744,130.0
2017092745,116.0
2017092746,130.0
2017092747,67.0
2017092748,160.0
2017092801,119.95
2017092802,67.0
2017092803,74.95
2017092804,74.95
2017092805,74.95
2017092806,140.0
2017092807,67.0
2017092808,67.0
2017092809,67.0
2017092810,67.0
2017092811,67.0
2017092812,67.0
2017092813,145.0
2017092814,78.0
2017092815,145.0
2017092816,124.99
2017092817,145.0
2017092818,145.0
2017092819,100.0
2017092820,100.0
2017092821,124.99
2017092822,100.0
2017092823,100.0
2017092824,
2017092825,
2017092826,
2017092827,45.0
2017092828,45.0
2017092829,115.0
2017092830,45.0
2017092831,115.0
2017092832,115.0
2017092833,115.0
2017092834,95.0
2017092835,124.99
2017092836,124.99
2017092837,95.0
2017092838,115.0
2017092839,115.0
2017092840,115.0
2017092841,100.0
2017092842,115.0
2017092843,115.0
2017092844,150.0
2017092845,150.0
2017092846,150.0
2017092847,160.0
2017092848,74.0
2017092901,74.0
2017092902,140.0
2017092903,140.0
2017092904,140.0
2017092905,85.0
2017092906,74.0
2017092907,150.0
2017092908,65.5
2017092909,140.0
2017092910,140.0
2017092911,140.0
2017092912,65.5
2017092913,145.0
2017092914,160.0
2017092915,145.0
2017092916,130.0
2017092917,130.0
2017092918,95.0
2017092919,130.0
2017092920,130.0
2017092921,130.0
2017092922,120.0
2017092923,120.0
2017092924,100.0
2017092925,89.0
2017092926,89.0
2017092927,64.95
2017092928,64.95
2017092929,64.95
2017092930,115.0
2017092931,115.0
2017092932,125.0
2017092933,115.0
2017092934,145.0
2017092935,145.0
2017092936,125.0
2017092937,79.95
2017092938,140.0
2017092939,100.0
2017092940,125.0
2017092941,125.0
2017092942,99.95
2017092943,64.95
2017092944,85.0
2017092945,64.95
2017092946,64.95
2017092947,73.0
2017092948,67.0
2017093001,67.0
2017093002,74.85
2017093003,67.0
2017093004,67.0
2017093005,140.0
2017093006,140.0
2017093007,140.0
2017093008,140.0
2017093009,140.0
2017093010,66.5
2017093011,125.0
2017093012,145.0
2017093013,150.0
2017093014,150.0
2017093015,160.0
2017093016,75.0
2017093017,115.0
2017093018,125.0
2017093019,125.0
2017093020,94.0
2017093021,75.0
2017093022,75.0
2017093023,100.0
2017093024,125.0
2017093025,125.0
2017093026,
2017093027,115.0
2017093028,125.0
2017093029,115.0
2017093030,125.0
2017093031,125.0
2017093032,125.0
2017093033,125.0
2017093034,115.0
2017093035,140.0
2017093036,140.0
2017093037,105.0
2017093038,140.0
2017093039,105.0
2017093040,120.0
2017093041,140.0
2017093042,140.0
2017093043,73.0
2017093044,140.0
2017093045,61.0
2017093046,63.95
2017093047,80.0
2017093048,80.0
2017100101,87.0
2017100102,87.0
2017100103,87.0
2017100104,87.0
2017100105,87.0
2017100106,87.0
2017100107,87.0
2017100108,87.0
2017100109,87.0
2017100110,87.0
2017100111,87.0
2017100112,87.0
2017100113,87.0
2017100114,80.0
2017100115,80.0
2017100116,75.0
2017100117,130.0
2017100118,130.0
2017100119,130.0
2017100120,130.0
2017100121,145.0
2017100122,102.0
2017100123,102.0
2017100124,115.0
2017100125,115.0
2017100126,115.0
2017100127,115.0
2017100128,115.0
2017100129,115.0
2017100130,70.0
2017100131,70.0
2017100132,72.0
2017100133,120.0
2017100134,115.0
2017100135,125.0
2017100136,115.0
2017100137,115.0
2017100138,115.0
2017100139,89.0
2017100140,115.0
2017100141,115.0
2017100142,115.0
2017100143,115.0
2017100144,115.0
2017100145,150.0
2017100146,115.0
2017100147,140.0
2017100148,87.0
2017100201,87.0
2017100202,87.0
2017100203,87.0
2017100204,87.0
2017100205,87.0
2017100206,87.0
2017100207,87.0
2017100208,87.0
2017100209,140.0
2017100210,87.0
2017100211,145.0
2017100212,145.0
2017100213,145.0
2017100214,99.95
2017100215,145.0
2017100216,145.0
2017100217,85.0
2017100218,116.55
2017100219,116.55
2017100220,115.0
2017100221,130.0
2017100222,75.0
2017100223,115.0
2017100224,115.0
2017100225,115.0
2017100226,115.0
2017100227,115.0
2017100228,115.0
2017100229,115.0
2017100230,115.0
2017100231,140.0
2017100232,124.99
2017100233,124.99
2017100234,145.0
2017100235,145.0
2017100236,145.0
2017100237,145.0
2017100238,180.0
2017100239,180.0
2017100240,145.0
2017100241,180.0
2017100242,145.0
2017100243,155.0
2017100244,155.0
2017100245,155.0
2017100246,75.0
2017100247,160.0
2017100248,160.0
2017100301,140.0
2017100302,160.0
2017100303,130.0
2017100304,80.0
2017100305,80.0
2017100306,80.0
2017100307,160.0
2017100308,160.0
2017100309,160.0
2017100310,150.0
2017100311,80.0
2017100312,140.0
2017100313,145.0
2017100314,130.0
2017100315,140.0
2017100316,140.0
2017100317,130.0
2017100318,115.0
2017100319,115.0
2017100320,68.0
2017100321,115.0
2017100322,140.0
2017100323,140.0
2017100324,140.0
2017100325,140.0
2017100326,140.0
2017100327,140.0
2017100328,140.0
2017100329,140.0
2017100330,140.0
2017100331,68.0
2017100332,130.0
2017100333,115.0
2017100334,130.0
2017100335,130.0
2017100336,130.0
2017100337,130.0
2017100338,140.0
2017100339,145.0
2017100340,150.0
2017100341,150.0
2017100342,150.0
2017100343,140.0
2017100344,65.0
2017100345,180.0
2017100346,180.0
2017100347,120.0
2017100348,120.0
2017100401,120.0
2017100402,120.0
2017100403,80.0
2017100404,80.0
2017100405,103.0
2017100406,103.0
2017100407,160.0
2017100408,160.0
2017100409,160.0
2017100410,103.0
2017100411,145.0
2017100412,103.0
2017100413,115.0
2017100414,140.0
2017100415,145.0
2017100416,130.0
2017100417,140.0
2017100418,115.0
2017100419,140.0
2017100420,115.0
2017100421,115.0
2017100422,115.0
2017100423,140.0
2017100424,115.0
2017100425,79.95
2017100426,115.0
2017100427,130.0
2017100428,130.0
2017100429,124.99
2017100430,115.0
2017100431,115.0
2017100432,140.0
2017100433,140.0
2017100434,100.0
2017100435,100.0
2017100436,115.0
2017100437,180.0
2017100438,140.0
2017100439,140.0
2017100440,140.0
2017100441,115.0
2017100442,140.0
2017100443,140.0
2017100444,69.95
2017100445,65.0
2017100446,120.0
2017100447,96.0
2017100448,96.0
2017100501,96.0
2017100502,96.0
2017100503,96.0
2017100504,96.0
2017100505,140.0
2017100506,160.0
2017100507,160.0
2017100508,96.0
2017100509,140.0
2017100510,140.0
2017100511,96.0
2017100512,145.0
2017100513,145.0
2017100514,160.0
2017100515,140.0
2017100516,140.0
2017100517,115.0
2017100518,115.0
2017100519,115.0
2017100520,115.0
2017100521,62.0
2017100522,62.0
2017100523,58.2
2017100524,58.2
2017100525,115.0
2017100526,58.2
2017100527,58.2
2017100528,58.2
2017100529,115.0
2017100530,115.0
2017100531,115.0
2017100532,114.0
2017100533,160.0
2017100534,115.0
2017100535,115.0
2017100536,115.0
2017100537,114.0
2017100538,130.0
2017100539,130.0
2017100540,130.0
2017100541,124.99
2017100542,114.0
2017100543,94.95
2017100544,115.0
2017100545,115.0
2017100546,115.0
2017100547,120.0
2017100548,160.0
2017100601,140.0
2017100602,160.0
2017100603,160.0
2017100604,160.0
2017100605,140.0
2017100606,92.5
2017100607,140.0
2017100608,92.5
2017100609,140.0
2017100610,92.5
2017100611,145.0
2017100612,145.0
2017100613,145.0
2017100614,140.0
2017100615,140.0
2017100616,140.0
2017100617,129.89
2017100618,140.0
2017100619,140.0
2017100620,140.0
2017100621,140.0
2017100622,115.0
2017100623,114.0
2017100624,140.0
2017100625,114.0
2017100626,114.0
2017100627,115.0
2017100628,115.0
2017100629,115.0
2017100630,61.0
2017100631,54.45
2017100632,115.0
2017100633,115.0
2017100634,115.0
2017100635,115.0
2017100636,150.0
2017100637,80.5
2017100638,130.0
2017100639,130.0
2017100640,115.0
2017100641,150.0
2017100642,150.0
2017100643,115.0
2017100644,100.0
2017100645,114.0
2017100646,115.0
2017100647,120.0
2017100648,92.5
2017100701,92.5
2017100702,92.5
2017100703,92.5
2017100704,92.5
2017100705,92.5
2017100706,92.5
2017100707,140.0
2017100708,92.5
2017100709,140.0
2017100710,92.5
2017100711,125.0
2017100712,145.0
2017100713,145.0
2017100714,145.0
2017100715,90.0
2017100716,90.0
2017100717,90.0
2017100718,115.0
2017100719,115.0
2017100720,124.99
2017100721,124.99
2017100722,130.0
2017100723,65.0
2017100724,125.0
2017100725,115.0
2017100726,115.0
2017100727,75.0
2017100728,115.0
2017100729,75.0
2017100730,115.0
2017100731,140.0
2017100732,140.0
2017100733,125.0
2017100734,125.0
2017100735,125.0
2017100736,81.99
2017100737,129.89
2017100738,129.89
2017100739,129.89
2017100740,140.0
2017100741,140.0
2017100742,130.0
2017100743,130.0
2017100744,100.0
2017100745,100.0
2017100746,120.0
2017100747,140.0
2017100748,92.5
2017100801,92.5
2017100802,92.5
2017100803,160.0
2017100804,140.0
2017100805,140.0
2017100806,140.0
2017100807,130.0
2017100808,92.5
2017100809,92.5
2017100810,140.0
2017100811,145.0
2017100812,145.0
2017100813,145.0
2017100814,120.0
2017100815,62.5
2017100816,145.0
2017100817,80.0
2017100818,119.0
2017100819,119.0
2017100820,80.0
2017100821,
2017100822,44.0
2017100823,
2017100824,
2017100825,
2017100826,
2017100827,124.99
2017100828,124.99
2017100829,115.0
2017100830,115.0
2017100831,64.95
2017100832,85.75
2017100833,115.0
2017100834,114.0
2017100835,114.0
2017100836,86.25
2017100837,86.25
2017100838,86.25
2017100839,115.0
2017100840,114.0
2017100841,115.0
2017100842,115.0
2017100843,115.0
2017100844,114.0
2017100845,115.0
2017100846,75.0
2017100847,92.5
2017100848,92.5
2017100901,140.0
2017100902,92.5
2017100903,92.5
2017100904,140.0
2017100905,92.5
2017100906,92.5
2017100907,92.5
2017100908,92.5
2017100909,92.5
2017100910,92.5
2017100911,145.0
2017100912,92.5
2017100913,92.5
2017100914,140.0
2017100915,140.0
2017100916,140.0
2017100917,145.0
2017100918,145.0
2017100919,145.0
2017100920,119.37
2017100921,114.0
2017100922,109.89
2017100923,114.0
2017100924,114.0
2017100925,130.0
2017100926,150.0
2017100927,150.0
2017100928,109.89
2017100929,84.95
2017100930,69.0
2017100931,65.95
2017100932,115.0
2017100933,72.95
2017100934,114.0
2017100935,130.0
2017100936,124.99
2017100937,125.0
2017100938,119.37
2017100939,114.0
2017100940,114.0
2017100941,124.99
2017100942,115.0
2017100943,115.0
2017100944,60.95
2017100945,65.1
2017100946,600.0
2017100947,120.0
2017100948,92.0
2017101001,92.0
2017101002,92.0
2017101003,92.0
2017101004,92.0
2017101005,92.0
2017101006,92.0
2017101007,92.0
2017101008,92.0
2017101009,92.0
2017101010,92.0
2017101011,92.0
2017101012,145.0
2017101013,145.0
2017101014,85.0
2017101015,130.0
2017101016,130.0
2017101017,130.0
2017101018,130.0
2017101019,130.0
2017101020,115.0
2017101021,102.0
2017101022,45.0
2017101023,45.0
2017101024,
2017101025,
2017101026,45.0
2017101027,
2017101028,58.7
2017101029,
2017101030,45.0
2017101031,45.0
2017101032,45.0
2017101033,
2017101034,
2017101035,74.55
2017101036,115.0
2017101037,115.0
2017101038,160.0
2017101039,74.55
2017101040,74.55
2017101041,145.0
2017101042,74.55
2017101043,115.0
2017101044,115.0
2017101045,115.0
2017101046,64.5
2017101047,92.0
2017101048,160.0
2017101101,160.0
2017101102,92.0
2017101103,92.0
2017101104,140.0
2017101105,92.0
2017101106,92.0
2017101107,92.0
2017101108,92.0
2017101109,92.0
2017101110,92.0
2017101111,145.0
2017101112,145.0
2017101113,115.0
2017101114,130.0
2017101115,130.0
2017101116,130.0
2017101117,130.0
2017101118,115.0
2017101119,115.0
2017101120,63.95
2017101121,115.0
2017101122,115.0
2017101123,115.0
2017101124,115.0
2017101125,115.0
2017101126,115.0
2017101127,115.0
2017101128,115.0
2017101129,115.0
2017101130,115.0
2017101131,115.0
2017101132,115.0
2017101133,115.0
2017101134,114.0
2017101135,114.0
2017101136,
2017101137,
2017101138,114.0
2017101139,
2017101140,114.0
2017101141,114.0
2017101142,110.0
2017101143,115.0
2017101144,67.5
2017101145,68.95
2017101146,160.0
2017101147,120.0
2017101148,75.0
2017101201,75.0
2017101202,75.0
2017101203,75.0
2017101204,75.0
2017101205,75.0
2017101206,75.0
2017101207,140.0
2017101208,75.0
2017101209,75.0
2017101210,140.0
2017101211,145.0
2017101212,145.0
2017101213,145.0
2017101214,115.0
2017101215,130.0
2017101216,130.0
2017101217,130.0
2017101218,124.99
2017101219,130.0
2017101220,130.0
2017101221,125.0
2017101222,125.0
2017101223,109.99
2017101224,75.0
2017101225,75.0
2017101226,75.0
2017101227,75.0
2017101228,115.0
2017101229,115.0
2017101230,130.0
2017101231,130.0
2017101232,130.0
2017101233,115.0
2017101234,130.0
2017101235,130.0
2017101236,130.0
2017101237,107.0
2017101238,99.95
2017101239,130.0
2017101240,115.0
2017101241,130.0
2017101242,130.0
2017101243,130.0
2017101244,115.0
2017101245,130.0
2017101246,65.0
2017101247,67.5
2017101248,67.5
2017101301,75.0
2017101302,75.0
2017101303,75.0
2017101304,75.0
2017101305,75.0
2017101306,75.0
2017101307,75.0
2017101308,75.0
2017101309,75.0
2017101310,130.0
2017101311,140.0
2017101312,88.0
2017101313,100.0
2017101314,99.95
2017101315,130.0
2017101316,130.0
2017101317,130.0
2017101318,115.0
2017101319,130.0
2017101320,83.95
2017101321,83.95
2017101322,130.0
2017101323,130.0
2017101324,103.5
2017101325,115.0
2017101326,109.9
2017101327,109.9
2017101328,75.0
2017101329,115.0
2017101330,75.0
2017101331,88.45
2017101332,88.45
2017101333,88.88
2017101334,130.0
2017101335,115.0
2017101336,130.0
2017101337,115.0
2017101338,98.95
2017101339,98.95
2017101340,115.0
2017101341,115.0
2017101342,115.0
2017101343,130.0
2017101344,100.0
2017101345,115.0
2017101346,115.0
2017101347,160.0
2017101348,160.0
2017101401,160.0
2017101402,140.0
2017101403,140.0
2017101404,160.0
2017101405,95.0
2017101406,95.0
2017101407,95.0
2017101408,95.0
2017101409,95.0
2017101410,140.0
2017101411,145.0
2017101412,95.0
2017101413,145.0
2017101414,91.0
2017101415,160.0
2017101416,91.0
2017101417,115.0
2017101418,115.0
2017101419,115.0
2017101420,115.0
2017101421,115.0
2017101422,85.0
2017101423,115.0
2017101424,115.0
2017101425,124.99
2017101426,115.0
2017101427,115.0
2017101428,115.0
2017101429,115.0
2017101430,115.0
2017101431,91.59
2017101432,91.59
2017101433,91.59
2017101434,99.95
2017101435,150.0
2017101436,175.0
2017101437,167.0
2017101438,220.0
2017101439,220.0
2017101440,220.0
2017101441,149.95
2017101442,75.0
2017101443,115.0
2017101444,115.0
2017101445,130.0
2017101446,160.0
2017101447,160.0
2017101448,68.0
2017101501,140.0
2017101502,68.0
2017101503,160.0
2017101504,160.0
2017101505,68.0
2017101506,140.0
2017101507,160.0
2017101508,68.0
2017101509,140.0
2017101510,68.0
2017101511,145.0
2017101512,68.0
2017101513,145.0
2017101514,99.95
2017101515,145.0
2017101516,145.0
2017101517,129.89
2017101518,130.0
2017101519,130.0
2017101520,129.89
2017101521,129.89
2017101522,129.89
2017101523,130.0
2017101524,130.0
2017101525,129.89
2017101526,129.89
2017101527,129.89
2017101528,64.5
2017101529,65.5
2017101530,64.5
2017101531,115.0
2017101532,115.0
2017101533,115.0
2017101534,115.0
2017101535,115.0
2017101536,115.0
2017101537,150.0
2017101538,150.0
2017101539,140.0
2017101540,130.0
2017101541,325.0
2017101542,100.0
2017101543,150.0
2017101544,130.0
2017101545,115.0
2017101546,115.0
2017101547,140.0
2017101548,160.0
2017101601,124.99
2017101602,140.0
2017101603,84.0
2017101604,84.0
2017101605,84.0
2017101606,84.0
2017101607,140.0
2017101608,84.0
2017101609,140.0
2017101610,140.0
2017101611,145.0
2017101612,84.0
2017101613,84.0
2017101614,84.0
2017101615,130.0
2017101616,145.0
2017101617,172.14
2017101618,172.14
2017101619,172.14
2017101620,172.14
2017101621,149.95
2017101622,125.0
2017101623,72.0
2017101624,72.0
2017101625,72.0
2017101626,72.0
2017101627,72.0
2017101628,72.0
2017101629,72.0
2017101630,115.0
2017101631,86.0
2017101632,86.0
2017101633,86.0
2017101634,86.0
2017101635,115.0
2017101636,130.0
2017101637,130.0
2017101638,130.0
2017101639,115.0
2017101640,115.0
2017101641,84.0
2017101642,115.0
2017101643,115.0
2017101644,130.0
2017101645,130.0
2017101646,88.0
2017101647,120.0
2017101648,120.0
2017101701,98.0
2017101702,98.0
2017101703,98.0
2017101704,98.0
2017101705,98.0
2017101706,98.0
2017101707,98.0
2017101708,98.0
2017101709,98.0
2017101710,98.0
2017101711,98.0
2017101712,98.0
2017101713,145.0
2017101714,99.95
2017101715,115.0
2017101716,115.0
2017101717,145.0
2017101718,115.0
2017101719,160.0
2017101720,100.0
2017101721,71.0
2017101722,100.0
2017101723,115.0
2017101724,115.0
2017101725,115.0
2017101726,102.0
2017101727,100.0
2017101728,100.0
2017101729,100.0
2017101730,115.0
2017101731,115.0
2017101732,100.0
2017101733,115.0
2017101734,115.0
2017101735,145.0
2017101736,225.0
2017101737,225.0
2017101738,169.5
2017101739,169.5
2017101740,225.0
2017101741,145.0
2017101742,145.0
2017101743,150.0
2017101744,100.0
2017101745,115.0
2017101746,62.0
2017101747,114.0
2017101748,140.0
2017101801,58.9
2017101802,58.9
2017101803,140.0
2017101804,55.0
2017101805,58.0
2017101806,58.0
2017101807,58.0
2017101808,58.0
2017101809,58.0
2017101810,58.0
2017101811,58.0
2017101812,58.0
2017101813,115.0
2017101814,115.0
2017101815,145.0
2017101816,145.0
2017101817,140.0
2017101818,125.0
2017101819,125.0
2017101820,115.0
2017101821,125.0
2017101822,125.0
2017101823,169.5
2017101824,170.0
2017101825,170.0
2017101826,170.0
2017101827,170.0
2017101828,170.0
