,Bids
2017032242,0.0
2017032243,0.0
2017032244,0.0
2017032245,-60.74
2017032246,-60.74
2017032247,-60.74
2017032248,-60.74
2017032301,-60.74
2017032302,-60.74
2017032303,-60.74
2017032304,-60.74
2017032305,-60.74
2017032306,-60.74
2017032307,0.0
2017032308,0.0
2017032309,0.0
2017032310,0.0
2017032311,0.0
2017032312,0.0
2017032313,-150.0
2017032314,0.0
2017032315,0.0
2017032316,0.0
2017032317,0.0
2017032318,0.0
2017032319,0.0
2017032320,0.0
2017032321,0.0
2017032322,0.0
2017032323,0.0
2017032324,0.0
2017032325,0.0
2017032326,0.0
2017032327,0.0
2017032328,0.0
2017032329,0.0
2017032330,0.0
2017032331,0.0
2017032332,0.0
2017032333,0.0
2017032334,0.0
2017032335,0.0
2017032336,0.0
2017032337,0.0
2017032338,0.0
2017032339,0.0
2017032340,0.0
2017032341,0.0
2017032342,0.0
2017032343,0.0
2017032344,0.0
2017032345,0.0
2017032346,0.0
2017032347,-25.0
2017032348,-25.0
2017032401,-25.0
2017032402,-25.0
2017032403,-25.0
2017032404,-25.0
2017032405,-25.0
2017032406,-25.0
2017032407,-25.0
2017032408,0.0
2017032409,0.0
2017032410,0.0
2017032411,0.0
2017032412,0.0
2017032413,0.0
2017032414,0.0
2017032415,0.0
2017032416,0.0
2017032417,0.0
2017032418,0.0
2017032419,0.0
2017032420,0.0
2017032421,0.0
2017032422,0.0
2017032423,0.0
2017032424,0.0
2017032425,26.1
2017032426,26.1
2017032427,0.0
2017032428,0.0
2017032429,26.1
2017032430,22.5
2017032431,22.5
2017032432,20.0
2017032433,10.0
2017032434,26.02
2017032435,26.1
2017032436,28.0
2017032437,0.0
2017032438,0.0
2017032439,0.0
2017032440,0.0
2017032441,0.0
2017032442,0.0
2017032443,0.0
2017032444,0.0
2017032445,0.0
2017032446,0.0
2017032447,0.0
2017032448,0.0
2017032501,0.0
2017032502,22.5
2017032503,0.0
2017032504,0.0
2017032505,22.5
2017032506,22.5
2017032507,22.5
2017032508,22.5
2017032509,22.5
2017032510,22.5
2017032511,22.5
2017032512,22.5
2017032513,20.0
2017032514,20.0
2017032515,20.0
2017032516,26.02
2017032517,10.0
2017032518,10.0
2017032519,26.02
2017032520,10.0
2017032521,0.0
2017032522,0.0
2017032523,20.0
2017032524,10.0
2017032525,20.0
2017032526,24.5
2017032527,22.5
2017032528,0.0
2017032529,0.0
2017032530,0.0
2017032531,0.0
2017032532,5.0
2017032533,20.0
2017032534,0.0
2017032535,0.0
2017032536,0.0
2017032537,0.0
2017032538,26.02
2017032539,27.5
2017032540,0.0
2017032541,0.0
2017032542,27.5
2017032543,27.5
2017032544,0.0
2017032545,26.02
2017032546,0.0
2017032547,26.05
2017032548,25.55
2017032601,25.55
2017032602,10.0
2017032603,10.0
2017032604,10.0
2017032605,22.0
2017032606,22.0
2017032607,22.0
2017032608,22.0
2017032609,22.0
2017032610,22.0
2017032611,22.0
2017032612,22.0
2017032613,22.0
2017032614,0.0
2017032615,0.0
2017032616,22.0
2017032617,22.0
2017032618,20.0
2017032619,20.0
2017032620,20.0
2017032621,25.25
2017032622,26.02
2017032623,24.0
2017032624,24.0
2017032625,24.25
2017032626,24.25
2017032627,12.56
2017032628,0.0
2017032629,12.56
2017032630,26.0
2017032631,26.0
2017032632,1.5
2017032633,26.18
2017032634,28.0
2017032635,27.45
2017032636,27.45
2017032637,27.45
2017032638,0.0
2017032639,0.0
2017032640,27.51
2017032641,28.15
2017032642,21.0
2017032643,5.0
2017032644,0.0
2017032645,20.0
2017032646,20.0
2017032647,
2017032648,
2017032701,22.5
2017032702,22.5
2017032703,22.5
2017032704,22.5
2017032705,22.5
2017032706,22.5
2017032707,26.0
2017032708,22.5
2017032709,22.0
2017032710,22.0
2017032711,24.5
2017032712,24.0
2017032713,24.0
2017032714,24.0
2017032715,27.0
2017032716,28.1
2017032717,28.1
2017032718,0.0
2017032719,29.51
2017032720,0.0
2017032721,25.0
2017032722,25.0
2017032723,25.0
2017032724,25.0
2017032725,25.0
2017032726,-150.0
2017032727,-150.0
2017032728,-150.0
2017032729,0.0
2017032730,20.0
2017032731,0.0
2017032732,10.0
2017032733,10.0
2017032734,10.0
2017032735,10.0
2017032736,10.0
2017032737,29.72
2017032738,28.55
2017032739,29.72
2017032740,29.72
2017032741,29.74
2017032742,0.0
2017032743,0.0
2017032744,0.0
2017032745,0.0
2017032746,0.0
2017032747,24.35
2017032748,24.35
2017032801,24.35
2017032802,24.35
2017032803,24.35
2017032804,24.35
2017032805,24.35
2017032806,24.35
2017032807,24.35
2017032808,24.35
2017032809,24.35
2017032810,24.35
2017032811,24.35
2017032812,24.35
2017032813,24.35
2017032814,20.0
2017032815,20.0
2017032816,27.25
2017032817,29.2
2017032818,0.0
2017032819,30.06
2017032820,30.55
2017032821,30.3
2017032822,30.25
2017032823,30.25
2017032824,29.2
2017032825,29.2
2017032826,30.0
2017032827,30.0
2017032828,29.78
2017032829,29.8
2017032830,29.78
2017032831,30.5
2017032832,30.3
2017032833,30.75
2017032834,
2017032835,25.0
2017032836,25.0
2017032837,25.0
2017032838,30.25
2017032839,31.05
2017032840,30.25
2017032841,0.0
2017032842,25.0
2017032843,24.0
2017032844,0.0
2017032845,25.27
2017032846,21.0
2017032847,0.0
2017032848,20.7
2017032901,3.0
2017032902,20.7
2017032903,20.7
2017032904,20.7
2017032905,20.7
2017032906,20.7
2017032907,20.7
2017032908,20.7
2017032909,20.7
2017032910,20.7
2017032911,20.0
2017032912,-150.0
2017032913,-150.0
2017032914,28.5
2017032915,29.5
2017032916,29.55
2017032917,24.0
2017032918,0.0
2017032919,24.0
2017032920,24.0
2017032921,24.0
2017032922,24.0
2017032923,24.0
2017032924,24.0
2017032925,30.55
2017032926,30.11
2017032927,24.0
2017032928,24.0
2017032929,24.0
2017032930,24.0
2017032931,28.0
2017032932,28.51
2017032933,28.51
2017032934,0.0
2017032935,28.51
2017032936,28.51
2017032937,24.0
2017032938,24.0
2017032939,24.0
2017032940,0.0
2017032941,24.0
2017032942,24.0
2017032943,21.0
2017032944,21.0
2017032945,21.0
2017032946,-100.0
2017032947,0.0
2017032948,10.0
2017033001,10.0
2017033002,10.0
2017033003,10.0
2017033004,10.0
2017033005,-10.05
2017033006,-62.17
2017033007,-62.17
2017033008,-62.17
2017033009,-62.17
2017033010,-62.17
2017033011,-62.17
2017033012,-150.0
2017033013,-150.0
2017033014,10.0
2017033015,0.0
2017033016,-15.0
2017033017,20.0
2017033018,20.0
2017033019,20.0
2017033020,20.0
2017033021,20.0
2017033022,20.0
2017033023,0.0
2017033024,20.0
2017033025,20.0
2017033026,0.0
2017033027,20.0
2017033028,20.0
2017033029,20.0
2017033030,20.0
2017033031,20.0
2017033032,20.0
2017033033,20.0
2017033034,20.0
2017033035,20.0
2017033036,20.0
2017033037,20.0
2017033038,0.0
2017033039,0.0
2017033040,20.0
2017033041,20.0
2017033042,20.0
2017033043,20.0
2017033044,0.0
2017033045,27.95
2017033046,-100.0
2017033047,0.0
2017033048,10.0
2017033101,0.0
2017033102,10.0
2017033103,10.0
2017033104,10.0
2017033105,-59.75
2017033106,-59.75
2017033107,-59.75
2017033108,-59.75
2017033109,-59.75
2017033110,-59.75
2017033111,-59.75
2017033112,-150.0
2017033113,-150.0
2017033114,10.01
2017033115,27.95
2017033116,27.95
2017033117,31.03
2017033118,28.51
2017033119,28.51
2017033120,30.0
2017033121,30.0
2017033122,26.02
2017033123,10.0
2017033124,10.0
2017033125,5.0
2017033126,5.0
2017033127,-60.74
2017033128,-61.26
2017033129,-62.17
2017033130,-62.17
2017033131,-66.21
2017033132,-69.03
2017033133,-69.03
2017033134,-69.03
2017033135,-69.03
2017033136,-69.03
2017033137,-95.22
2017033138,-95.22
2017033139,-95.22
2017033140,-95.22
2017033141,-95.22
2017033142,-95.22
2017033143,-95.22
2017033144,-95.22
2017033145,28.0
2017033146,-10.0
2017033147,-10.0
2017033148,-10.0
2017040101,-10.0
2017040102,-10.0
2017040103,-10.0
2017040104,-10.0
2017040105,-10.0
2017040106,-10.0
2017040107,-10.0
2017040108,-10.0
2017040109,-10.0
2017040110,-10.0
2017040111,-10.0
2017040112,-10.0
2017040113,-10.0
2017040114,-10.0
2017040115,-10.0
2017040116,23.0
2017040117,0.0
2017040118,0.0
2017040119,0.0
2017040120,0.0
2017040121,27.95
2017040122,27.95
2017040123,28.0
2017040124,28.0
2017040125,1.0
2017040126,0.0
2017040127,0.0
2017040128,5.0
2017040129,20.0
2017040130,-50.0
2017040131,-59.75
2017040132,-59.75
2017040133,-59.75
2017040134,-59.75
2017040135,-59.75
2017040136,-59.75
2017040137,27.5
2017040138,20.0
2017040139,20.0
2017040140,26.02
2017040141,29.0
2017040142,26.0
2017040143,26.0
2017040144,0.0
2017040145,0.0
2017040146,20.0
2017040147,20.0
2017040148,20.0
2017040201,20.0
2017040202,0.0
2017040203,20.0
2017040204,-55.05
2017040205,10.0
2017040206,10.0
2017040207,10.0
2017040208,10.0
2017040209,10.0
2017040210,10.0
2017040211,10.0
2017040212,10.0
2017040213,10.0
2017040214,10.0
2017040215,20.0
2017040216,20.0
2017040217,20.0
2017040218,20.0
2017040219,20.0
2017040220,10.0
2017040221,20.0
2017040222,20.0
2017040223,20.0
2017040224,20.0
2017040225,21.0
2017040226,21.0
2017040227,-85.0
2017040228,-85.0
2017040229,-85.0
2017040230,-85.0
2017040231,-85.0
2017040232,-85.0
2017040233,-85.0
2017040234,-85.0
2017040235,-85.0
2017040236,-85.0
2017040237,-85.0
2017040238,-85.0
2017040239,-85.0
2017040240,-85.0
2017040241,-85.0
2017040242,-85.0
2017040243,-85.0
2017040244,28.25
2017040245,-85.0
2017040246,-85.0
2017040247,-85.0
2017040248,-85.0
2017040301,-85.0
2017040302,-85.0
2017040303,-85.0
2017040304,-85.0
2017040305,-85.0
2017040306,-85.0
2017040307,-85.0
2017040308,-85.0
2017040309,-85.0
2017040310,-85.0
2017040311,-150.0
2017040312,-85.0
2017040313,-85.0
2017040314,-85.0
2017040315,-85.0
2017040316,-85.0
2017040317,-85.0
2017040318,-85.0
2017040319,-85.0
2017040320,-85.0
2017040321,-85.0
2017040322,-85.0
2017040323,-85.0
2017040324,-85.0
2017040325,-85.0
2017040326,-85.0
2017040327,-85.0
2017040328,-88.0
2017040329,-88.0
2017040330,-88.0
2017040331,-88.0
2017040332,-88.0
2017040333,-88.0
2017040334,-88.0
2017040335,-88.0
2017040336,-88.0
2017040337,-88.0
2017040338,-88.0
2017040339,-88.0
2017040340,-88.0
2017040341,-88.0
2017040342,-88.0
2017040343,-88.0
2017040344,-88.0
2017040345,-88.0
2017040346,-88.0
2017040347,-88.0
2017040348,-88.0
2017040401,-88.0
2017040402,-88.0
2017040403,-88.0
2017040404,-88.0
2017040405,-88.0
2017040406,2.5
2017040407,2.5
2017040408,2.5
2017040409,2.5
2017040410,2.5
2017040411,2.5
2017040412,2.5
2017040413,-85.0
2017040414,-85.0
2017040415,-85.0
2017040416,2.5
2017040417,-80.0
2017040418,-80.0
2017040419,-80.0
2017040420,-80.0
2017040421,-80.0
2017040422,-85.0
2017040423,-85.0
2017040424,-85.0
2017040425,-85.0
2017040426,-100.0
2017040427,-100.0
2017040428,-100.0
2017040429,-100.0
2017040430,-100.0
2017040431,-100.0
2017040432,-100.0
2017040433,-88.0
2017040434,-88.0
2017040435,-88.0
2017040436,-85.0
2017040437,-85.0
2017040438,-85.0
2017040439,-85.0
2017040440,-85.0
2017040441,-85.0
2017040442,-85.0
2017040443,-85.0
2017040444,-88.0
2017040445,-88.0
2017040446,-88.0
2017040447,-88.0
2017040448,-88.0
2017040501,-88.0
2017040502,-88.0
2017040503,-88.0
2017040504,-88.0
2017040505,-88.0
2017040506,-88.0
2017040507,-88.0
2017040508,-88.0
2017040509,-88.0
2017040510,-88.0
2017040511,-88.0
2017040512,-88.0
2017040513,-88.0
2017040514,-88.0
2017040515,-88.0
2017040516,-88.0
2017040517,-80.0
2017040518,-80.0
2017040519,-80.0
2017040520,-80.0
2017040521,-80.0
2017040522,-80.0
2017040523,-80.0
2017040524,-88.0
2017040525,-88.0
2017040526,-88.0
2017040527,-88.0
2017040528,-80.0
2017040529,-80.0
2017040530,-80.0
2017040531,-80.0
2017040532,-82.0
2017040533,-82.0
2017040534,-95.22
2017040535,-95.22
2017040536,-95.22
2017040537,28.6
2017040538,31.75
2017040539,0.0
2017040540,0.0
2017040541,0.0
2017040542,0.0
2017040543,0.0
2017040544,31.81
2017040545,31.8
2017040546,27.95
2017040547,0.0
2017040548,20.0
2017040601,20.0
2017040602,20.0
2017040603,20.0
2017040604,21.0
2017040605,21.0
2017040606,21.0
2017040607,21.0
2017040608,21.0
2017040609,21.0
2017040610,21.0
2017040611,21.0
2017040612,21.0
2017040613,-150.0
2017040614,-72.0
2017040615,-72.0
2017040616,-72.0
2017040617,-72.0
2017040618,0.0
2017040619,0.0
2017040620,31.0
2017040621,5.0
2017040622,5.0
2017040623,-80.0
2017040624,-80.0
2017040625,-80.0
2017040626,-80.0
2017040627,-80.0
2017040628,-80.0
2017040629,-80.0
2017040630,-80.0
2017040631,-80.0
2017040632,-80.0
2017040633,-80.0
2017040634,-80.0
2017040635,-80.0
2017040636,-80.0
2017040637,-80.0
2017040638,-80.0
2017040639,-80.0
2017040640,-80.0
2017040641,-80.0
2017040642,-80.0
2017040643,-80.0
2017040644,-80.0
2017040645,-80.0
2017040646,-80.0
2017040647,0.0
2017040648,17.0
2017040701,17.0
2017040702,10.0
2017040703,17.0
2017040704,17.0
2017040705,17.0
2017040706,17.0
2017040707,17.0
2017040708,24.75
2017040709,24.75
2017040710,24.75
2017040711,17.0
2017040712,17.0
2017040713,-150.0
2017040714,0.0
2017040715,29.45
2017040716,10.0
2017040717,5.0
2017040718,0.0
2017040719,31.5
2017040720,31.15
2017040721,26.27
2017040722,26.27
2017040723,30.66
2017040724,30.33
2017040725,30.27
2017040726,24.0
2017040727,22.2
2017040728,22.2
2017040729,24.0
2017040730,10.0
2017040731,-59.75
2017040732,13.0
2017040733,24.0
2017040734,24.0
2017040735,24.1
2017040736,30.25
2017040737,26.27
2017040738,30.25
2017040739,0.0
2017040740,0.0
2017040741,30.25
2017040742,0.0
2017040743,26.27
2017040744,7.0
2017040745,27.03
2017040746,29.61
2017040747,26.0
2017040748,26.0
2017040801,26.0
2017040802,26.0
2017040803,26.0
2017040804,26.0
2017040805,26.0
2017040806,26.0
2017040807,26.0
2017040808,26.0
2017040809,26.0
2017040810,26.0
2017040811,26.0
2017040812,26.0
2017040813,26.0
2017040814,-85.0
2017040815,-85.0
2017040816,-85.0
2017040817,-85.0
2017040818,0.0
2017040819,0.0
2017040820,-85.0
2017040821,-85.0
2017040822,30.25
2017040823,-85.0
2017040824,-85.0
2017040825,-85.0
2017040826,-85.0
2017040827,-85.0
2017040828,-85.0
2017040829,-85.0
2017040830,-85.0
2017040831,5.0
2017040832,-85.0
2017040833,-85.0
2017040834,5.0
2017040835,5.0
2017040836,10.0
2017040837,29.5
2017040838,30.6
2017040839,0.0
2017040840,30.1
2017040841,0.0
2017040842,0.0
2017040843,0.0
2017040844,10.0
2017040845,26.27
2017040846,0.0
2017040847,20.0
2017040848,22.1
2017040901,22.1
2017040902,22.1
2017040903,22.1
2017040904,22.1
2017040905,22.1
2017040906,22.1
2017040907,22.1
2017040908,22.1
2017040909,22.1
2017040910,22.1
2017040911,22.1
2017040912,22.1
2017040913,22.1
2017040914,22.1
2017040915,22.1
2017040916,0.0
2017040917,10.0
2017040918,10.0
2017040919,10.0
2017040920,10.0
2017040921,10.0
2017040922,5.0
2017040923,5.0
2017040924,10.0
2017040925,8.0
2017040926,0.0
2017040927,0.0
2017040928,0.0
2017040929,-17.5
2017040930,-72.0
2017040931,-72.0
2017040932,-70.1
2017040933,-17.5
2017040934,0.0
2017040935,10.0
2017040936,-70.1
2017040937,-70.1
2017040938,-70.1
2017040939,-85.0
2017040940,-85.0
2017040941,-85.0
2017040942,-85.0
2017040943,-85.0
2017040944,-95.22
2017040945,-144.55
2017040946,-144.55
2017040947,-100.0
2017040948,-100.0
2017041001,-100.0
2017041002,-100.0
2017041003,-100.0
2017041004,-100.0
2017041005,-100.0
2017041006,-100.0
2017041007,-100.0
2017041008,-82.0
2017041009,-82.0
2017041010,-82.0
2017041011,-95.22
2017041012,-95.22
2017041013,-150.0
2017041014,-95.22
2017041015,-70.3
2017041016,5.0
2017041017,5.0
2017041018,5.0
2017041019,5.0
2017041020,5.0
2017041021,22.5
2017041022,25.5
2017041023,28.55
2017041024,28.55
2017041025,
2017041026,-80.0
2017041027,-80.0
2017041028,-80.0
2017041029,-80.0
2017041030,-80.0
2017041031,-80.0
2017041032,-80.0
2017041033,-80.0
2017041034,-95.22
2017041035,-95.22
2017041036,-68.17
2017041037,29.01
2017041038,29.01
2017041039,29.01
2017041040,22.5
2017041041,29.45
2017041042,29.45
2017041043,26.3
2017041044,21.0
2017041045,21.0
2017041046,11.0
2017041047,0.0
2017041048,-85.0
2017041101,-85.0
2017041102,-85.0
2017041103,-85.0
2017041104,-85.0
2017041105,-85.0
2017041106,-85.0
2017041107,-85.0
2017041108,-85.0
2017041109,-71.31
2017041110,-82.0
2017041111,-85.0
2017041112,-85.0
2017041113,-150.0
2017041114,-88.0
2017041115,-88.0
2017041116,-88.0
2017041117,-88.0
2017041118,-88.0
2017041119,-95.22
2017041120,-95.22
2017041121,-95.22
2017041122,-95.22
2017041123,-95.22
2017041124,-88.0
2017041125,-88.0
2017041126,-88.0
2017041127,-88.0
2017041128,-88.0
2017041129,-88.0
2017041130,-88.0
2017041131,-77.01053
2017041132,-77.01053
2017041133,-77.01053
2017041134,-77.01053
2017041135,-77.01053
2017041136,-77.01053
2017041137,-77.01053
2017041138,-95.22
2017041139,-95.22
2017041140,-95.22
2017041141,-95.22
2017041142,-95.22
2017041143,-95.22
2017041144,-95.22
2017041145,-80.0
2017041146,-80.0
2017041147,-80.0
2017041148,-95.22
2017041201,-95.22
2017041202,-95.22
2017041203,-95.22
2017041204,-95.22
2017041205,-95.22
2017041206,-95.22
2017041207,-95.22
2017041208,-95.22
2017041209,-95.22
2017041210,-95.22
2017041211,-95.22
2017041212,-95.22
2017041213,-150.0
2017041214,-95.22
2017041215,-95.22
2017041216,-95.22
2017041217,-95.22
2017041218,-95.22
2017041219,-95.22
2017041220,-95.22
2017041221,-80.0
2017041222,-80.0
2017041223,-80.0
2017041224,-80.0
2017041225,-80.0
2017041226,-80.0
2017041227,-80.0
2017041228,-80.0
2017041229,-80.0
2017041230,-80.0
2017041231,-80.0
2017041232,-80.0
2017041233,-80.0
2017041234,-85.0
2017041235,-80.0
2017041236,-80.0
2017041237,-80.0
2017041238,-80.0
2017041239,-82.0
2017041240,-82.0
2017041241,-80.0
2017041242,-80.0
2017041243,-82.0
2017041244,-82.0
2017041245,-82.0
2017041246,-82.0
2017041247,-82.0
2017041248,-80.0
2017041301,-80.0
2017041302,-95.22
2017041303,-95.22
2017041304,-95.22
2017041305,13.0
2017041306,13.0
2017041307,13.0
2017041308,13.0
2017041309,13.0
2017041310,13.0
2017041311,-10.0
2017041312,13.0
2017041313,13.0
2017041314,13.0
2017041315,25.5
2017041316,28.6
2017041317,30.0
2017041318,26.52
2017041319,32.5
2017041320,
2017041321,39.0
2017041322,30.05
2017041323,
2017041324,0.0
2017041325,
2017041326,30.0
2017041327,30.0
2017041328,30.0
2017041329,30.0
2017041330,30.0
2017041331,30.0
2017041332,0.0
2017041333,30.0
2017041334,30.05
2017041335,0.0
2017041336,30.05
2017041337,30.05
2017041338,0.0
2017041339,0.0
2017041340,0.0
2017041341,0.0
2017041342,0.0
2017041343,0.0
2017041344,22.0
2017041345,22.0
2017041346,22.0
2017041347,19.75
2017041348,1.0
2017041401,1.0
2017041402,5.0
2017041403,19.75
2017041404,19.75
2017041405,10.0
2017041406,19.75
2017041407,19.75
2017041408,19.75
2017041409,19.75
2017041410,1.0
2017041411,1.0
2017041412,19.75
2017041413,-150.0
2017041414,19.75
2017041415,20.0
2017041416,20.0
2017041417,20.0
2017041418,0.0
2017041419,0.0
2017041420,0.0
2017041421,30.7
2017041422,25.0
2017041423,25.0
2017041424,20.0
2017041425,20.0
2017041426,20.0
2017041427,20.0
2017041428,5.0
2017041429,20.0
2017041430,20.0
2017041431,20.0
2017041432,20.0
2017041433,20.0
2017041434,20.0
2017041435,20.0
2017041436,0.0
2017041437,0.0
2017041438,20.0
2017041439,20.0
2017041440,0.0
2017041441,0.0
2017041442,0.0
2017041443,-80.0
2017041444,-80.0
2017041445,-80.0
2017041446,-80.0
2017041447,-80.0
2017041448,-80.0
2017041501,-80.0
2017041502,-80.0
2017041503,-80.0
2017041504,-80.0
2017041505,-80.0
2017041506,-80.0
2017041507,-80.0
2017041508,-80.0
2017041509,-82.0
2017041510,-82.0
2017041511,-82.0
2017041512,-82.0
2017041513,-80.0
2017041514,-150.0
2017041515,-115.66
2017041516,-80.0
2017041517,-80.0
2017041518,-80.0
2017041519,-80.0
2017041520,-80.0
2017041521,-80.0
2017041522,-80.0
2017041523,-146.77
2017041524,-146.77
2017041525,-146.77
2017041526,-146.77
2017041527,-146.77
2017041528,-146.77
2017041529,-146.77
2017041530,-146.77
2017041531,-146.77
2017041532,-146.77
2017041533,-146.77
2017041534,-146.77
2017041535,-146.77
2017041536,-80.0
2017041537,-75.0
2017041538,-75.0
2017041539,-68.17
2017041540,5.0
2017041541,5.0
2017041542,0.0
2017041543,0.0
2017041544,2.5
2017041545,18.0
2017041546,18.0
2017041547,12.0
2017041548,12.0
2017041601,5.0
2017041602,-10.05
2017041603,12.0
2017041604,12.0
2017041605,2.5
2017041606,12.0
2017041607,-146.77
2017041608,-146.77
2017041609,12.0
2017041610,12.0
2017041611,5.0
2017041612,5.0
2017041613,5.0
2017041614,5.0
2017041615,5.0
2017041616,5.0
2017041617,5.0
2017041618,13.0
2017041619,16.0
2017041620,20.0
2017041621,20.0
2017041622,8.0
2017041623,8.0
2017041624,20.0
2017041625,20.0
2017041626,21.01
2017041627,14.5
2017041628,14.5
2017041629,14.5
2017041630,14.5
2017041631,14.5
2017041632,14.5
2017041633,14.5
2017041634,14.5
2017041635,21.01
2017041636,21.01
2017041637,21.01
2017041638,21.01
2017041639,21.01
2017041640,20.0
2017041641,20.0
2017041642,20.0
2017041643,12.0
2017041644,12.0
2017041645,11.0
2017041646,0.0
2017041647,20.0
2017041648,13.1
2017041701,8.0
2017041702,8.0
2017041703,10.0
2017041704,20.0
2017041705,10.0
2017041706,2.5
2017041707,12.0
2017041708,10.0
2017041709,10.0
2017041710,10.0
2017041711,12.0
2017041712,10.0
2017041713,10.0
2017041714,20.0
2017041715,20.0
2017041716,20.0
2017041717,20.0
2017041718,22.45
2017041719,27.65
2017041720,27.65
2017041721,27.95
2017041722,27.95
2017041723,28.0
2017041724,28.1
2017041725,28.1
2017041726,28.1
2017041727,28.1
2017041728,28.1
2017041729,28.1
2017041730,27.0
2017041731,27.0
2017041732,28.1
2017041733,28.55
2017041734,30.01
2017041735,0.0
2017041736,
2017041737,40.0
