,index,DA_margin,DA_imb
39366,201803319,30125,315
39367,2018033110,30793,749
39368,2018033111,30511,410
39369,2018033112,30525,509
39370,2018033113,29723,439
39371,2018033114,29838,1014
39372,2018033115,28271,1080
39373,2018033116,26886,447
39374,2018033117,25384,426
39375,2018033118,23888,109
39376,2018033119,22882,-130
39377,2018033120,22165,-536
39378,2018033121,22597,484
39379,2018033122,22971,421
39380,2018033123,23105,764
39381,2018033124,22794,178
39382,2018033125,22337,-25
39383,2018033126,22286,-161
39384,2018033127,22415,-641
39385,2018033128,22638,-593
39386,2018033129,22866,-806
39387,2018033130,22679,-615
39388,2018033131,22659,-601
39389,2018033132,22633,-486
39390,2018033133,22307,-257
39391,2018033134,21703,77
39392,2018033135,20912,335
39393,2018033136,20553,-246
39394,2018033137,20300,139
39395,2018033138,20235,-32
39396,2018033139,20165,298
39397,2018033140,20335,501
39398,2018033141,19819,-61
39399,2018033142,20361,326
39400,2018033143,21017,325
39401,2018033144,22385,1261
39402,2018033145,23088,532
39403,2018033146,24114,284
39404,2018033147,25886,737
39405,2018033148,26700,912
39406,201804011,27810,1494
39407,201804012,28163,1393
39408,201804013,27804,1901
39409,201804014,27205,1674
39410,201804015,27040,1399
39411,201804016,26802,1188
39412,201804017,26908,1130
39413,201804018,27111,1283
39414,201804019,27452,1394
39415,2018040110,27607,1511
39416,2018040111,27604,1289
39417,2018040112,27371,1143
39418,2018040113,26952,1237
39419,2018040114,26966,1785
39420,2018040115,26610,2084
39421,2018040116,25725,1447
39422,2018040117,24624,1250
39423,2018040118,23762,1485
39424,2018040119,22522,1866
39425,2018040120,21848,1480
39426,2018040121,21099,1215
39427,2018040122,20813,1008
39428,2018040123,20811,1012
39429,2018040124,20304,679
39430,2018040125,20276,524
39431,2018040126,20202,663
39432,2018040127,20306,376
39433,2018040128,20717,792
39434,2018040129,21132,1026
39435,2018040130,21488,1181
39436,2018040131,21868,1440
39437,2018040132,21900,1483
39438,2018040133,21406,1163
39439,2018040134,21163,797
39440,2018040135,20404,1025
39441,2018040136,20058,1114
39442,2018040137,19587,525
39443,2018040138,20240,921
39444,2018040139,19810,522
39445,2018040140,19957,841
39446,2018040141,19429,645
39447,2018040142,20000,610
39448,2018040143,20884,-93
39449,2018040144,22229,-58
39450,2018040145,23617,-600
39451,2018040146,25514,-699
39452,2018040147,27423,-913
39453,2018040148,29112,-36
39454,201804021,29930,-93
39455,201804022,30751,294
39456,201804023,30243,-312
39457,201804024,29655,-974
39458,201804025,29802,-794
39459,201804026,30258,-194
39460,201804027,30421,-143
39461,201804028,30710,41
39462,201804029,30963,113
39463,2018040210,31459,311
39464,2018040211,31128,-84
39465,2018040212,30761,-348
39466,2018040213,30009,-797
39467,2018040214,30079,267
39468,2018040215,29813,1097
39469,2018040216,29264,822
39470,2018040217,28520,161
39471,2018040218,27247,5
39472,2018040219,26000,61
39473,2018040220,25355,-479
39474,2018040221,25096,-1116
39475,2018040222,24991,-938
39476,2018040223,25123,-268
39477,2018040224,24955,-139
39478,2018040225,24792,-277
39479,2018040226,25110,155
39480,2018040227,25930,707
39481,2018040228,26695,1344
39482,2018040229,27094,1643
39483,2018040230,27322,1860
39484,2018040231,27105,2101
39485,2018040232,26904,2219
39486,2018040233,26156,1927
39487,2018040234,25114,1934
39488,2018040235,24234,2706
39489,2018040236,23860,2795
39490,2018040237,23644,2751
39491,2018040238,22718,2299
39492,2018040239,22630,2326
39493,2018040240,22173,1824
39494,2018040241,20912,832
39495,2018040242,21818,1595
39496,2018040243,22156,1360
39497,2018040244,23890,1375
39498,2018040245,24874,592
39499,2018040246,26625,917
39500,2018040247,28686,764
39501,2018040248,29900,804
39502,201804031,31245,1031
39503,201804032,32119,1598
39504,201804033,31675,1168
39505,201804034,31044,651
39506,201804035,31153,653
39507,201804036,31516,774
39508,201804037,30875,491
39509,201804038,30853,504
39510,201804039,30953,231
39511,2018040310,31215,201
39512,2018040311,30117,462
39513,2018040312,28882,573
39514,2018040313,27342,1328
39515,2018040314,25498,2846
39516,2018040315,21866,2861
39517,2018040316,20529,2056
39518,2018040317,19907,1698
39519,2018040318,19817,1430
39520,2018040319,19802,1279
39521,2018040320,19689,1556
39522,2018040321,20271,2165
39523,2018040322,20973,2756
39524,2018040323,21267,2652
39525,2018040324,21494,2876
39526,2018040325,21660,2106
39527,2018040326,20425,823
39528,2018040327,20796,1217
39529,2018040328,21114,1260
39530,2018040329,21148,920
39531,2018040330,21460,750
39532,2018040331,21296,48
39533,2018040332,21153,-44
39534,2018040333,20678,338
39535,2018040334,20181,872
39536,2018040335,20167,1735
39537,2018040336,19529,1544
39538,2018040337,19218,1340
39539,2018040338,19140,1203
39540,2018040339,19202,1209
39541,2018040340,18947,1365
39542,2018040341,18347,1086
39543,2018040342,18852,1186
39544,2018040343,20031,840
39545,2018040344,21669,1459
39546,2018040345,23160,982
39547,2018040346,25028,754
39548,2018040347,26444,1143
39549,2018040348,28541,2001
39550,201804041,29275,2613
39551,201804042,29388,2758
39552,201804043,29145,2743
39553,201804044,28192,1717
39554,201804045,27771,1290
39555,201804046,28003,1687
39556,201804047,28294,2117
39557,201804048,28349,2074
39558,201804049,28153,1735
39559,2018040410,28252,1977
39560,2018040411,28246,1822
39561,2018040412,28036,1646
39562,2018040413,27077,1772
39563,2018040414,26031,2813
39564,2018040415,22423,2662
39565,2018040416,20519,2007
39566,2018040417,19761,1702
39567,2018040418,19253,1183
39568,2018040419,19108,977
39569,2018040420,19185,1265
39570,2018040421,19165,882
39571,2018040422,19250,900
39572,2018040423,19343,946
39573,2018040424,19160,1254
39574,2018040425,19167,1287
39575,2018040426,19880,1448
39576,2018040427,20173,1117
39577,2018040428,20639,939
39578,2018040429,20583,826
39579,2018040430,20022,784
39580,2018040431,20716,1420
39581,2018040432,20713,706
39582,2018040433,19982,-444
39583,2018040434,19277,40
39584,2018040435,18976,-712
39585,2018040436,18414,-627
39586,2018040437,18329,96
39587,2018040438,18111,-197
39588,2018040439,19209,902
39589,2018040440,18732,456
39590,2018040441,18382,24
39591,2018040442,19280,125
39592,2018040443,20279,137
39593,2018040444,22212,182
39594,2018040445,22901,-65
39595,2018040446,25405,95
39596,2018040447,26391,-797
39597,2018040448,27645,-355
39598,201804051,28168,90
39599,201804052,27883,-417
39600,201804053,27528,-946
39601,201804054,26607,-1313
39602,201804055,27650,-279
39603,201804056,27643,-215
39604,201804057,27564,99
39605,201804058,27603,3
39606,201804059,28617,323
39607,2018040510,28501,588
39608,2018040511,29006,636
39609,2018040512,28823,207
39610,2018040513,27366,606
39611,2018040514,25577,2239
39612,2018040515,22175,2251
39613,2018040516,19936,1749
39614,2018040517,19133,1215
39615,2018040518,19709,1436
39616,2018040519,20242,1177
39617,2018040520,20724,1656
39618,2018040521,20808,1723
39619,2018040522,21244,2005
39620,2018040523,21124,1850
39621,2018040524,21096,1477
39622,2018040525,21042,1513
39623,2018040526,20986,1166
39624,2018040527,21071,1736
39625,2018040528,21259,1584
39626,2018040529,21194,1531
39627,2018040530,21513,1885
39628,2018040531,20565,1710
39629,2018040532,20558,1918
39630,2018040533,19762,2728
39631,2018040534,19370,2181
39632,2018040535,18951,2146
39633,2018040536,18491,1901
39634,2018040537,17773,1245
39635,2018040538,17289,1062
39636,2018040539,16985,1332
39637,2018040540,16607,1290
39638,2018040541,14815,-28
39639,2018040542,15408,157
39640,2018040543,17245,492
39641,2018040544,19386,614
39642,2018040545,20876,724
39643,2018040546,22896,1007
39644,2018040547,25094,361
39645,2018040548,27013,33
39646,201804061,28107,404
39647,201804062,28629,739
39648,201804063,28757,874
39649,201804064,28371,585
39650,201804065,28622,634
39651,201804066,28909,385
39652,201804067,28250,62
39653,201804068,28058,354
39654,201804069,28365,427
39655,2018040610,28477,770
39656,2018040611,28299,431
39657,2018040612,28005,335
39658,2018040613,25984,986
39659,2018040614,24679,1861
39660,2018040615,22958,1497
39661,2018040616,21627,735
39662,2018040617,21220,251
39663,2018040618,20977,-123
39664,2018040619,21584,426
39665,2018040620,21840,651
39666,2018040621,22516,1382
39667,2018040622,22919,1527
39668,2018040623,23108,1104
39669,2018040624,23413,1215
39670,2018040625,23951,1198
39671,2018040626,24757,1199
39672,2018040627,24759,1079
39673,2018040628,24527,929
39674,2018040629,24591,907
39675,2018040630,24879,288
39676,2018040631,25375,136
39677,2018040632,25691,517
39678,2018040633,25565,547
39679,2018040634,24899,252
39680,2018040635,24100,1958
39681,2018040636,23323,2062
39682,2018040637,22579,1661
39683,2018040638,22261,1432
39684,2018040639,22166,1288
39685,2018040640,21360,1111
39686,2018040641,19845,167
39687,2018040642,20435,403
39688,2018040643,20934,264
39689,2018040644,22646,878
39690,2018040645,23658,803
39691,2018040646,24727,1295
39692,2018040647,26030,1114
39693,2018040648,27196,1268
39694,201804071,28560,2061
39695,201804072,28627,1917
39696,201804073,27098,1470
39697,201804074,26043,1014
39698,201804075,26002,1211
39699,201804076,26260,1578
39700,201804077,26393,1947
39701,201804078,26453,2041
39702,201804079,26541,1984
39703,2018040710,26441,1553
39704,2018040711,26493,1379
39705,2018040712,26006,1146
39706,2018040713,25190,1234
39707,2018040714,24488,1675
39708,2018040715,22336,1888
39709,2018040716,20763,1651
39710,2018040717,18813,1147
39711,2018040718,17938,1188
39712,2018040719,17006,1459
39713,2018040720,16614,1210
39714,2018040721,16402,837
39715,2018040722,16722,1038
39716,2018040723,16902,843
39717,2018040724,17667,1505
39718,2018040725,17382,1234
39719,2018040726,17915,1753
39720,2018040727,18770,1027
39721,2018040728,20096,743
39722,2018040729,20463,571
39723,2018040730,20762,898
39724,2018040731,20550,1180
39725,2018040732,20171,724
39726,2018040733,19900,587
39727,2018040734,18827,234
39728,2018040735,18060,892
39729,2018040736,17364,940
39730,2018040737,17270,720
39731,2018040738,16705,650
39732,2018040739,17057,971
39733,2018040740,17052,1207
39734,2018040741,16505,711
39735,2018040742,16850,388
39736,2018040743,17913,633
39737,2018040744,18929,374
39738,2018040745,19656,425
39739,2018040746,21008,1124
39740,2018040747,22367,506
39741,2018040748,23574,1096
39742,201804081,23824,1105
39743,201804082,23804,837
39744,201804083,23696,1136
39745,201804084,23162,584
39746,201804085,23363,554
39747,201804086,23874,855
39748,201804087,24253,956
39749,201804088,24579,1145
39750,201804089,24870,1126
39751,2018040810,25102,1303
39752,2018040811,24982,1172
39753,2018040812,25132,1142
39754,2018040813,24456,866
39755,2018040814,24210,824
39756,2018040815,23846,865
39757,2018040816,23410,1168
39758,2018040817,22415,839
39759,2018040818,21328,884
39760,2018040819,19750,943
39761,2018040820,18723,701
39762,2018040821,17850,458
39763,2018040822,17651,673
39764,2018040823,17314,845
39765,2018040824,16882,591
39766,2018040825,16660,401
39767,2018040826,17032,442
39768,2018040827,17457,767
39769,2018040828,18055,1338
39770,2018040829,18116,982
39771,2018040830,18332,1010
39772,2018040831,18122,1113
39773,2018040832,18440,1220
39774,2018040833,17797,779
39775,2018040834,16797,515
39776,2018040835,16035,328
39777,2018040836,15622,566
39778,2018040837,15472,546
39779,2018040838,15283,461
39780,2018040839,15134,806
39781,2018040840,14752,466
39782,2018040841,14579,410
39783,2018040842,15325,894
39784,2018040843,16386,557
39785,2018040844,17937,1175
39786,2018040845,18330,1422
39787,2018040846,19858,2011
39788,2018040847,21187,1420
39789,2018040848,22312,1497
39790,201804091,23041,1729
39791,201804092,23079,1765
39792,201804093,22817,2057
39793,201804094,22369,1196
39794,201804095,22354,1266
39795,201804096,22596,1378
39796,201804097,22675,1595
39797,201804098,23046,1806
39798,201804099,23232,1511
39799,2018040910,23173,1344
39800,2018040911,22694,1807
39801,2018040912,22426,1650
39802,2018040913,19506,1217
39803,2018040914,18242,2619
39804,2018040915,15394,2594
39805,2018040916,13013,1952
39806,2018040917,12072,1198
39807,2018040918,11313,1001
39808,2018040919,11059,1152
39809,2018040920,10924,1262
39810,2018040921,11572,996
39811,2018040922,11824,622
39812,2018040923,11874,210
39813,2018040924,12025,341
39814,2018040925,11978,314
39815,2018040926,12004,454
39816,2018040927,11492,227
39817,2018040928,12514,683
39818,2018040929,12876,1431
39819,2018040930,13080,1663
39820,2018040931,12943,1404
39821,2018040932,12768,1396
39822,2018040933,12665,1823
39823,2018040934,11705,1036
39824,2018040935,11163,1281
39825,2018040936,11137,1057
39826,2018040937,11387,1161
39827,2018040938,11507,815
39828,2018040939,11852,975
39829,2018040940,12536,1371
39830,2018040941,11669,243
39831,2018040942,13128,1333
39832,2018040943,14332,1000
39833,2018040944,16626,905
39834,2018040945,17850,1162
39835,2018040946,21358,2489
39836,2018040947,22493,1125
39837,2018040948,24069,1335
39838,201804101,24781,500
39839,201804102,25840,1311
39840,201804103,25474,1278
39841,201804104,25087,1226
39842,201804105,25592,1554
39843,201804106,25984,1924
39844,201804107,25951,1373
39845,201804108,26505,1191
39846,201804109,26799,1010
39847,2018041010,26922,1165
39848,2018041011,26807,1119
39849,2018041012,26180,816
39850,2018041013,23920,924
39851,2018041014,22115,1347
39852,2018041015,18015,1162
39853,2018041016,15893,1432
39854,2018041017,14575,955
39855,2018041018,13826,141
39856,2018041019,13773,951
39857,2018041020,13913,1035
39858,2018041021,13668,455
39859,2018041022,13742,500
39860,2018041023,13476,370
39861,2018041024,13346,331
39862,2018041025,12710,-129
39863,2018041026,12672,-413
39864,2018041027,13027,-344
39865,2018041028,13622,1
39866,2018041029,13962,594
39867,2018041030,13972,931
39868,2018041031,14132,842
39869,2018041032,14599,1004
39870,2018041033,15325,1501
39871,2018041034,14286,1070
39872,2018041035,13591,1188
39873,2018041036,13096,812
39874,2018041037,12947,957
39875,2018041038,13566,1210
39876,2018041039,13872,1140
39877,2018041040,14014,1224
39878,2018041041,12947,621
39879,2018041042,13507,928
39880,2018041043,14321,476
39881,2018041044,16166,1190
39882,2018041045,17281,1022
39883,2018041046,19588,1533
39884,2018041047,21540,1312
39885,2018041048,22227,1414
39886,201804111,23333,1984
39887,201804112,23436,1691
39888,201804113,23134,1431
39889,201804114,22480,1002
39890,201804115,22592,1073
39891,201804116,22841,1048
39892,201804117,23292,1336
39893,201804118,23656,1586
39894,201804119,23733,1489
39895,2018041110,24217,1711
39896,2018041111,24273,1624
39897,2018041112,23700,1131
39898,2018041113,22628,1163
39899,2018041114,20931,1999
39900,2018041115,17590,2664
39901,2018041116,15200,2587
39902,2018041117,13355,1781
39903,2018041118,12570,1501
39904,2018041119,11196,502
39905,2018041120,11307,762
39906,2018041121,11091,105
39907,2018041122,11261,382
39908,2018041123,12214,1956
39909,2018041124,11879,1455
39910,2018041125,12393,1319
39911,2018041126,12926,1698
39912,2018041127,13156,1354
39913,2018041128,13558,1329
39914,2018041129,14232,1611
39915,2018041130,14145,1064
39916,2018041131,14008,1262
39917,2018041132,14029,1302
39918,2018041133,13605,1194
39919,2018041134,13409,1165
39920,2018041135,14007,2267
39921,2018041136,13202,1906
39922,2018041137,13145,1177
39923,2018041138,14059,2053
39924,2018041139,13634,1323
39925,2018041140,14309,1998
39926,2018041141,12667,497
39927,2018041142,13570,1337
39928,2018041143,14431,1297
39929,2018041144,16863,2902
39930,2018041145,16887,1846
39931,2018041146,19374,2154
39932,2018041147,21166,1697
39933,2018041148,22432,1059
39934,201804121,23887,1096
39935,201804122,24256,1244
39936,201804123,23974,1268
39937,201804124,23276,500
39938,201804125,23156,313
39939,201804126,23813,940
39940,201804127,24120,401
39941,201804128,25028,817
39942,201804129,25225,933
39943,2018041210,25391,1267
39944,2018041211,25557,1957
39945,2018041212,25200,1688
39946,2018041213,23389,1115
39947,2018041214,22030,1336
39948,2018041215,18689,2169
39949,2018041216,16967,2445
39950,2018041217,15313,2222
39951,2018041218,15085,2291
39952,2018041219,14782,2268
39953,2018041220,15059,2631
39954,2018041221,14082,1962
39955,2018041222,13485,1839
39956,2018041223,13605,1595
39957,2018041224,14067,2232
39958,2018041225,13508,2089
39959,2018041226,13506,2102
39960,2018041227,13304,1861
39961,2018041228,14219,2767
39962,2018041229,14078,2585
39963,2018041230,14433,2365
39964,2018041231,13812,1560
39965,2018041232,13575,1686
39966,2018041233,13629,1987
39967,2018041234,12698,1252
39968,2018041235,12267,1225
39969,2018041236,12207,1143
39970,2018041237,12189,968
39971,2018041238,12562,1049
39972,2018041239,12616,1048
39973,2018041240,13219,1213
39974,2018041241,13575,1834
