,PrevDay,PrevWeek
2017103148,160.0,160.0
2017110101,160.0,160.0
2017110102,160.0,125.0
2017110103,55.95,59.9
2017110104,160.0,59.9
2017110105,160.0,59.9
2017110106,55.95,59.9
2017110107,55.95,160.0
2017110108,55.95,59.9
2017110109,160.0,125.0
2017110110,59.9,145.0
2017110111,71.0,145.0
2017110112,145.0,61.13
2017110113,145.0,130.0
2017110114,115.0,115.0
2017110115,85.0,124.99
2017110116,109.0,124.99
2017110117,109.0,124.99
2017110118,110.0,75.0
2017110119,115.0,75.0
2017110120,109.0,115.0
2017110121,109.0,73.0
2017110122,105.0,73.0
2017110123,115.0,115.0
2017110124,60.0,114.0
2017110125,59.75,54.45
2017110126,64.0,54.4
2017110127,115.0,54.4
2017110128,64.0,54.4
2017110129,71.06,115.0
2017110130,98.0,115.0
2017110131,86.0,115.0
2017110132,109.0,115.0
2017110133,139.0,130.0
2017110134,158.0,115.0
2017110135,158.0,145.0
2017110136,180.0,115.0
2017110137,139.0,115.0
2017110138,95.0,107.0
2017110139,109.0,115.0
2017110140,115.0,115.0
2017110141,115.0,115.0
2017110142,115.0,115.0
2017110143,115.0,115.0
2017110144,115.0,115.0
2017110145,100.0,98.0
2017110146,120.0,67.0
2017110147,62.0,62.0
2017110148,69.0,62.0
2017110201,160.0,58.95
2017110202,63.0,56.8
2017110203,63.0,55.0
2017110204,63.0,55.0
2017110205,63.0,55.0
2017110206,62.0,55.0
2017110207,62.0,58.5
2017110208,62.0,160.0
2017110209,62.0,59.9
2017110210,62.0,61.5
2017110211,145.0,145.0
2017110212,62.0,70.0
2017110213,65.0,90.0
2017110214,115.0,115.0
2017110215,115.0,130.0
2017110216,99.95,130.0
2017110217,130.0,130.0
2017110218,110.0,115.0
2017110219,115.0,115.0
2017110220,115.0,108.0
2017110221,110.0,115.0
2017110222,92.0,115.0
2017110223,115.0,105.0
2017110224,120.0,105.0
2017110225,124.99,99.95
2017110226,124.99,105.0
2017110227,115.0,115.0
2017110228,70.5,105.0
2017110229,115.0,74.25
2017110230,79.95,105.0
2017110231,115.0,108.0
2017110232,91.96,124.99
2017110233,105.0,124.99
2017110234,325.0,108.0
2017110235,180.0,119.95
2017110236,158.0,124.95
2017110237,130.0,108.0
2017110238,108.0,150.0
2017110239,120.0,150.0
2017110240,120.0,115.0
2017110241,120.0,104.0
2017110242,94.0,65.95
2017110243,115.0,104.0
2017110244,115.0,75.0
2017110245,120.0,90.0
2017110246,115.0,90.0
2017110247,160.0,90.0
2017110248,160.0,90.0
2017110301,140.0,90.0
2017110302,140.0,90.0
2017110303,57.0,90.0
2017110304,62.0,90.0
2017110305,62.0,90.0
2017110306,140.0,90.0
2017110307,140.0,90.0
2017110308,60.0,90.0
2017110309,60.0,90.0
2017110310,60.0,90.0
2017110311,145.0,145.0
2017110312,124.99,90.0
2017110313,145.0,130.0
2017110314,124.99,130.0
2017110315,130.0,140.0
2017110316,124.99,140.0
2017110317,115.0,140.0
2017110318,115.0,115.0
2017110319,115.0,105.0
2017110320,120.89174783506277,42.05
2017110321,50.0,99.0
2017110322,120.0,120.89174783506277
2017110323,124.99,120.89174783506277
2017110324,124.99,120.89174783506277
2017110325,124.99,59.95
2017110326,100.0,120.89174783506277
2017110327,124.99,45.0
2017110328,124.99,120.89174783506277
2017110329,115.0,61.0
2017110330,93.78,115.0
2017110331,180.0,115.0
2017110332,180.0,115.0
2017110333,180.0,130.0
2017110334,180.0,124.99
2017110335,175.0,125.0
2017110336,175.0,125.0
2017110337,158.0,115.0
2017110338,115.0,130.0
2017110339,180.0,130.0
2017110340,115.0,105.0
2017110341,115.0,115.0
2017110342,115.0,110.0
2017110343,115.0,70.0
2017110344,110.0,115.0
2017110345,110.0,80.0
2017110346,56.95,80.0
2017110347,57.95,80.0
2017110348,160.0,80.0
2017110401,55.0,80.0
2017110402,55.0,160.0
2017110403,55.0,160.0
2017110404,55.0,85.0
2017110405,55.0,85.0
2017110406,55.0,85.0
2017110407,55.0,85.0
2017110408,55.0,97.0
2017110409,61.5,98.0
2017110410,55.0,98.0
2017110411,57.08,98.0
2017110412,145.0,98.0
2017110413,145.0,99.95
2017110414,69.95,85.0
2017110415,115.0,85.0
2017110416,115.0,145.0
2017110417,120.89174783506277,145.0
2017110418,120.89174783506277,69.95
2017110419,115.0,69.95
2017110420,115.0,69.95
2017110421,115.0,115.0
2017110422,99.95,69.95
2017110423,85.0,69.95
2017110424,85.0,59.9
2017110425,69.0,59.9
2017110426,55.0,59.9
2017110427,74.95,59.9
2017110428,74.95,59.9
2017110429,115.0,59.9
2017110430,115.0,74.53
2017110431,74.95,84.3
2017110432,115.0,84.3
2017110433,115.0,115.0
2017110434,180.0,115.0
2017110435,180.0,102.0
2017110436,115.0,84.3
2017110437,115.0,115.0
2017110438,74.95,115.0
2017110439,115.0,115.0
2017110440,115.0,115.0
2017110441,115.0,97.0
2017110442,120.0,115.0
2017110443,120.0,97.0
2017110444,115.0,88.0
2017110445,115.0,88.0
2017110446,80.0,120.0
2017110447,120.0,88.0
2017110448,80.0,9999.0
2017110501,80.0,9999.0
2017110502,80.0,160.0
2017110503,80.0,90.0
2017110504,160.0,90.0
2017110505,80.0,88.0
2017110506,160.0,88.0
2017110507,80.0,160.0
2017110508,80.0,88.0
2017110509,80.0,88.0
2017110510,80.0,88.0
2017110511,80.0,88.0
2017110512,80.0,145.0
2017110513,145.0,145.0
2017110514,80.0,88.0
2017110515,62.55,83.0
2017110516,115.0,64.0
2017110517,115.0,99.95
2017110518,110.0,59.9
2017110519,120.0,65.0
2017110520,79.0,65.0
2017110521,180.0,65.0
2017110522,120.0,65.0
2017110523,60.0,65.0
2017110524,60.0,65.0
2017110525,120.0,115.0
2017110526,120.0,115.0
2017110527,60.0,65.0
2017110528,60.0,65.0
2017110529,60.0,115.0
2017110530,85.0,115.0
2017110531,120.0,115.0
2017110532,120.0,95.0
2017110533,120.0,95.0
2017110534,180.0,130.0
2017110535,180.0,130.0
2017110536,120.0,125.0
2017110537,180.0,132.0
2017110538,83.0,114.0
2017110539,115.0,115.0
2017110540,115.0,124.99
2017110541,83.0,125.0
2017110542,115.0,124.99
2017110543,68.0,130.0
2017110544,68.0,124.99
2017110545,68.0,115.0
2017110546,68.0,120.0
2017110547,91.0,120.89174783506277
2017110548,91.0,120.89174783506277
2017110601,91.0,140.0
2017110602,91.0,58.0
2017110603,91.0,160.0
2017110604,91.0,160.0
2017110605,160.0,58.0
2017110606,91.0,55.95
2017110607,160.0,160.0
2017110608,91.0,58.0
2017110609,91.0,58.0
2017110610,91.0,58.0
2017110611,145.0,58.0
2017110612,91.0,58.0
2017110613,91.0,145.0
2017110614,145.0,99.95
2017110615,61.85,115.0
2017110616,61.85,115.0
2017110617,61.85,120.89174783506277
2017110618,61.85,120.89174783506277
2017110619,60.0,115.0
2017110620,60.0,120.89174783506277
2017110621,64.0,120.89174783506277
2017110622,64.0,120.89174783506277
2017110623,115.0,115.0
2017110624,140.0,115.0
2017110625,120.0,115.0
2017110626,64.0,115.0
2017110627,120.0,115.0
2017110628,75.0,64.95
2017110629,120.0,115.0
2017110630,140.0,115.0
2017110631,65.95,115.0
2017110632,65.95,115.0
2017110633,115.0,115.0
2017110634,145.0,170.0
2017110635,145.0,170.0
2017110636,116.0,180.0
2017110637,107.0,132.0
2017110638,115.0,115.0
2017110639,115.0,115.0
2017110640,115.0,115.0
2017110641,115.0,115.0
2017110642,115.0,115.0
2017110643,115.0,115.0
2017110644,108.0,109.0
2017110645,115.0,60.95
2017110646,55.0,56.5
2017110647,160.0,60.96
2017110648,80.0,160.0
2017110701,80.0,160.0
2017110702,160.0,160.0
2017110703,80.0,55.95
2017110704,80.0,160.0
2017110705,140.0,160.0
2017110706,140.0,55.95
2017110707,160.0,55.95
2017110708,160.0,55.95
2017110709,80.0,160.0
2017110710,160.0,59.9
2017110711,145.0,71.0
2017110712,145.0,145.0
2017110713,145.0,145.0
2017110714,105.0,115.0
2017110715,115.0,85.0
2017110716,130.0,109.0
2017110717,180.0,109.0
2017110718,126.06,110.0
2017110719,130.0,115.0
2017110720,120.0,109.0
2017110721,102.0,109.0
2017110722,95.0,105.0
2017110723,115.0,115.0
2017110724,60.0,60.0
2017110725,115.0,59.75
2017110726,65.0,64.0
2017110727,115.0,115.0
2017110728,115.0,64.0
2017110729,99.95,71.06
2017110730,99.95,98.0
2017110731,115.0,86.0
2017110732,124.99,109.0
2017110733,135.0,139.0
2017110734,135.0,158.0
2017110735,178.44,158.0
2017110736,178.44,180.0
2017110737,115.0,139.0
2017110738,105.0,95.0
2017110739,130.0,109.0
2017110740,130.0,115.0
2017110741,90.3,115.0
2017110742,90.3,115.0
2017110743,115.0,115.0
2017110744,115.0,115.0
2017110745,115.0,100.0
2017110746,160.0,120.0
2017110747,160.0,62.0
2017110748,99.0,69.0
2017110801,160.0,160.0
2017110802,160.0,63.0
2017110803,85.0,63.0
2017110804,62.95,63.0
2017110805,62.95,63.0
2017110806,62.95,62.0
2017110807,62.95,62.0
2017110808,83.0,62.0
2017110809,62.95,62.0
2017110810,160.0,62.0
2017110811,145.0,145.0
2017110812,150.0,62.0
2017110813,145.0,65.0
2017110814,160.0,115.0
2017110815,145.0,115.0
2017110816,120.0,99.95
2017110817,120.0,130.0
2017110818,120.0,110.0
2017110819,115.0,115.0
2017110820,120.0,115.0
2017110821,120.0,110.0
2017110822,70.0,92.0
2017110823,70.0,115.0
2017110824,120.0,120.0
2017110825,120.0,124.99
2017110826,120.0,124.99
2017110827,120.0,115.0
2017110828,67.95,70.5
2017110829,115.0,115.0
2017110830,88.0,79.95
2017110831,88.0,115.0
2017110832,120.0,91.96
2017110833,120.0,105.0
2017110834,134.0,325.0
2017110835,134.0,180.0
2017110836,115.0,158.0
2017110837,115.0,130.0
2017110838,115.0,108.0
2017110839,134.0,120.0
2017110840,134.0,120.0
2017110841,120.89174783506277,120.0
2017110842,115.0,94.0
2017110843,120.0,115.0
2017110844,115.0,115.0
2017110845,115.0,120.0
2017110846,62.5,115.0
2017110847,65.5,160.0
2017110848,120.0,160.0
2017110901,160.0,140.0
2017110902,65.5,140.0
2017110903,65.5,57.0
2017110904,65.5,62.0
2017110905,160.0,62.0
2017110906,65.5,140.0
2017110907,160.0,140.0
2017110908,85.0,60.0
2017110909,85.0,60.0
2017110910,65.5,60.0
2017110911,79.0,145.0
2017110912,78.0,124.99
2017110913,145.0,145.0
2017110914,115.0,124.99
2017110915,120.0,130.0
2017110916,115.0,124.99
2017110917,115.0,115.0
2017110918,71.95,115.0
2017110919,71.95,115.0
2017110920,71.95,120.89174783506277
2017110921,115.0,50.0
2017110922,120.0,120.0
2017110923,115.0,124.99
2017110924,115.0,124.99
2017110925,92.0,124.99
2017110926,92.0,100.0
2017110927,115.0,124.99
2017110928,92.0,124.99
2017110929,92.0,115.0
2017110930,92.0,93.78
2017110931,92.0,180.0
2017110932,120.0,180.0
2017110933,95.0,180.0
2017110934,130.0,180.0
2017110935,130.0,175.0
2017110936,119.0,175.0
2017110937,180.0,158.0
2017110938,115.0,115.0
2017110939,130.0,180.0
2017110940,145.0,115.0
2017110941,145.0,115.0
2017110942,115.0,115.0
2017110943,115.0,115.0
2017110944,67.5,110.0
2017110945,115.0,110.0
2017110946,99.95,56.95
2017110947,120.0,57.95
2017110948,72.0,160.0
2017111001,76.0,55.0
2017111002,160.0,55.0
2017111003,160.0,55.0
2017111004,72.0,55.0
2017111005,72.0,55.0
2017111006,72.0,55.0
2017111007,140.0,55.0
2017111008,75.0,55.0
2017111009,75.0,61.5
2017111010,69.95,55.0
2017111011,75.0,57.08
2017111012,145.0,145.0
2017111013,72.5,145.0
2017111014,130.0,69.95
2017111015,130.0,115.0
2017111016,130.0,115.0
2017111017,130.0,120.89174783506277
2017111018,115.0,120.89174783506277
2017111019,115.0,115.0
2017111020,115.0,115.0
2017111021,95.0,115.0
2017111022,115.0,99.95
2017111023,115.0,85.0
2017111024,115.0,85.0
2017111025,115.0,69.0
2017111026,115.0,55.0
2017111027,67.5,74.95
2017111028,81.5,74.95
2017111029,81.5,115.0
2017111030,115.0,115.0
2017111031,120.0,74.95
2017111032,120.0,115.0
2017111033,115.0,115.0
2017111034,180.0,180.0
2017111035,169.33,180.0
2017111036,175.0,115.0
2017111037,180.0,115.0
2017111038,170.0,74.95
2017111039,139.0,115.0
2017111040,130.0,115.0
2017111041,130.0,115.0
2017111042,130.0,120.0
2017111043,130.0,120.0
2017111044,175.0,115.0
2017111045,175.0,115.0
2017111046,66.95,80.0
2017111047,72.0,120.0
2017111048,72.0,80.0
2017111101,160.0,80.0
2017111102,72.5,80.0
2017111103,72.5,80.0
2017111104,72.5,160.0
2017111105,72.5,80.0
2017111106,72.5,160.0
2017111107,64.95,80.0
2017111108,64.95,80.0
2017111109,75.0,80.0
2017111110,75.0,80.0
2017111111,75.0,80.0
2017111112,75.0,80.0
2017111113,124.99,145.0
2017111114,96.84,80.0
2017111115,115.0,62.55
2017111116,84.0,115.0
2017111117,130.0,115.0
2017111118,84.0,110.0
2017111119,84.0,120.0
2017111120,100.0,79.0
2017111121,84.0,180.0
2017111122,72.5,120.0
2017111123,115.0,60.0
2017111124,72.5,60.0
2017111125,120.0,120.0
2017111126,100.0,120.0
2017111127,115.0,60.0
2017111128,115.0,60.0
2017111129,115.0,60.0
2017111130,120.0,85.0
2017111131,86.0,120.0
2017111132,120.0,120.0
2017111133,115.0,120.0
2017111134,120.0,180.0
2017111135,130.0,180.0
2017111136,130.0,120.0
2017111137,130.0,180.0
2017111138,120.0,83.0
2017111139,130.0,115.0
2017111140,130.0,115.0
2017111141,120.0,83.0
2017111142,120.0,115.0
2017111143,120.0,68.0
2017111144,120.0,68.0
2017111145,120.0,68.0
2017111146,75.95,68.0
2017111147,120.0,91.0
2017111148,80.0,91.0
2017111201,80.0,91.0
2017111202,64.0,91.0
2017111203,64.0,91.0
2017111204,64.0,91.0
2017111205,64.0,160.0
2017111206,160.0,91.0
2017111207,160.0,160.0
2017111208,64.0,91.0
2017111209,160.0,91.0
2017111210,160.0,91.0
2017111211,145.0,145.0
2017111212,145.0,91.0
2017111213,74.0,91.0
2017111214,74.0,145.0
2017111215,74.0,61.85
2017111216,74.0,61.85
2017111217,74.0,61.85
2017111218,74.0,61.85
2017111219,74.0,60.0
2017111220,74.0,60.0
2017111221,74.0,64.0
2017111222,120.0,64.0
2017111223,120.0,115.0
2017111224,64.0,140.0
2017111225,64.0,120.0
2017111226,115.0,64.0
2017111227,115.0,120.0
2017111228,115.0,75.0
2017111229,115.0,120.0
2017111230,81.0,140.0
2017111231,81.0,65.95
2017111232,81.0,65.95
2017111233,81.0,115.0
2017111234,158.0,145.0
2017111235,158.0,145.0
2017111236,158.0,116.0
2017111237,125.0,107.0
2017111238,115.0,115.0
2017111239,136.0,115.0
2017111240,130.0,115.0
2017111241,136.0,115.0
2017111242,136.0,115.0
2017111243,124.99,115.0
2017111244,115.0,108.0
2017111245,124.99,115.0
2017111246,150.0,55.0
2017111247,109.0,160.0
2017111248,67.5,80.0
2017111301,67.5,80.0
2017111302,140.0,160.0
2017111303,160.0,80.0
2017111304,160.0,80.0
2017111305,67.5,140.0
2017111306,67.5,140.0
2017111307,160.0,160.0
2017111308,160.0,160.0
2017111309,160.0,80.0
2017111310,95.0,160.0
2017111311,95.0,145.0
2017111312,145.0,145.0
2017111313,95.0,145.0
2017111314,95.0,105.0
2017111315,95.0,115.0
2017111316,95.0,130.0
2017111317,95.0,180.0
2017111318,95.0,126.06
2017111319,64.5,130.0
2017111320,64.5,120.0
2017111321,64.5,102.0
2017111322,64.5,95.0
2017111323,64.5,115.0
2017111324,64.5,60.0
2017111325,64.5,115.0
2017111326,64.5,65.0
2017111327,64.5,115.0
2017111328,115.0,115.0
2017111329,115.0,99.95
2017111330,83.5,99.95
2017111331,120.0,115.0
2017111332,115.0,124.99
2017111333,115.0,135.0
2017111334,147.82,135.0
2017111335,147.82,178.44
2017111336,147.82,178.44
2017111337,147.82,115.0
2017111338,180.0,105.0
2017111339,130.0,130.0
2017111340,130.0,130.0
2017111341,125.0,90.3
2017111342,124.99,90.3
2017111343,125.0,115.0
2017111344,108.75,115.0
2017111345,115.0,115.0
2017111346,125.0,160.0
2017111347,90.0,160.0
2017111348,140.0,99.0
2017111401,90.0,160.0
2017111402,160.0,160.0
2017111403,90.0,85.0
2017111404,90.0,62.95
2017111405,90.0,62.95
2017111406,140.0,62.95
2017111407,90.0,62.95
2017111408,90.0,83.0
2017111409,160.0,62.95
2017111410,90.0,160.0
2017111411,145.0,145.0
2017111412,90.0,150.0
2017111413,145.0,145.0
2017111414,115.0,160.0
2017111415,115.0,145.0
2017111416,120.0,120.0
2017111417,120.0,120.0
2017111418,70.0,120.0
2017111419,70.0,115.0
2017111420,70.0,120.0
2017111421,70.0,120.0
2017111422,70.0,70.0
2017111423,108.55,70.0
2017111424,108.55,120.0
2017111425,115.0,120.0
2017111426,124.99,120.0
2017111427,124.99,120.0
2017111428,108.55,67.95
2017111429,108.55,115.0
2017111430,57.0,88.0
2017111431,115.0,88.0
2017111432,115.0,120.0
2017111433,109.9,120.0
2017111434,109.9,134.0
2017111435,165.0,134.0
2017111436,165.0,115.0
2017111437,165.0,115.0
2017111438,180.0,115.0
2017111439,165.0,134.0
2017111440,165.0,134.0
2017111441,115.0,120.89174783506277
2017111442,115.0,115.0
2017111443,67.86,120.0
2017111444,99.0,115.0
2017111445,65.0,115.0
2017111446,65.0,62.5
2017111447,83.0,65.5
2017111448,83.0,120.0
2017111501,83.0,160.0
2017111502,89.98,65.5
2017111503,83.0,65.5
2017111504,83.0,65.5
2017111505,83.0,160.0
2017111506,83.0,65.5
2017111507,140.0,160.0
2017111508,140.0,85.0
2017111509,140.0,85.0
2017111510,83.0,65.5
2017111511,145.0,79.0
2017111512,83.0,78.0
2017111513,115.0,145.0
2017111514,129.89,115.0
2017111515,115.0,120.0
2017111516,115.0,115.0
2017111517,115.0,115.0
2017111518,115.0,71.95
2017111519,115.0,71.95
2017111520,64.95,71.95
2017111521,64.95,115.0
2017111522,64.95,120.0
2017111523,70.55,115.0
2017111524,70.55,115.0
2017111525,83.55,92.0
2017111526,83.55,92.0
2017111527,83.55,115.0
2017111528,115.0,92.0
2017111529,133.95,92.0
2017111530,133.95,92.0
2017111531,133.95,92.0
2017111532,133.95,120.0
2017111533,133.95,95.0
2017111534,133.95,130.0
2017111535,133.95,130.0
2017111536,133.95,119.0
2017111537,180.0,180.0
2017111538,128.13,115.0
2017111539,120.0,130.0
2017111540,120.0,145.0
2017111541,115.0,145.0
2017111542,145.0,115.0
2017111543,109.0,115.0
2017111544,109.0,67.5
2017111545,109.0,115.0
2017111546,120.89174783506277,99.95
2017111547,160.0,120.0
2017111548,109.0,72.0
2017111601,160.0,76.0
2017111602,160.0,160.0
2017111603,140.0,160.0
2017111604,140.0,72.0
2017111605,140.0,72.0
2017111606,140.0,72.0
2017111607,61.0,140.0
2017111608,61.0,75.0
2017111609,61.0,75.0
2017111610,65.0,69.95
2017111611,68.5,75.0
2017111612,84.95,145.0
2017111613,115.0,72.5
2017111614,84.95,130.0
2017111615,125.0,130.0
2017111616,125.0,130.0
2017111617,125.0,130.0
2017111618,84.95,115.0
2017111619,90.95,115.0
2017111620,91.95,115.0
2017111621,84.95,95.0
2017111622,120.0,115.0
2017111623,104.0,115.0
2017111624,84.95,115.0
2017111625,115.0,115.0
2017111626,84.95,115.0
2017111627,115.0,67.5
2017111628,100.0,81.5
2017111629,100.0,81.5
2017111630,81.49,115.0
2017111631,81.49,120.0
2017111632,115.0,120.0
2017111633,180.0,115.0
2017111634,149.8,180.0
2017111635,174.3,169.33
2017111636,174.3,175.0
2017111637,174.3,180.0
2017111638,174.3,170.0
2017111639,120.0,139.0
2017111640,115.0,130.0
2017111641,115.0,130.0
2017111642,115.0,130.0
2017111643,115.0,130.0
2017111644,104.0,175.0
2017111645,65.0,175.0
2017111646,120.0,66.95
2017111647,65.0,72.0
2017111648,65.0,72.0
2017111701,120.0,160.0
2017111702,64.0,72.5
2017111703,69.0,72.5
2017111704,64.95,72.5
2017111705,60.0,72.5
2017111706,60.0,72.5
2017111707,60.0,64.95
2017111708,60.0,64.95
2017111709,60.0,75.0
2017111710,60.0,75.0
2017111711,84.95,75.0
2017111712,145.0,75.0
2017111713,84.95,124.99
2017111714,65.0,96.84
2017111715,69.5,115.0
2017111716,115.0,84.0
2017111717,115.0,130.0
2017111718,69.5,84.0
2017111719,120.0,84.0
2017111720,69.5,100.0
2017111721,69.5,84.0
2017111722,69.5,72.5
2017111723,69.5,115.0
2017111724,115.0,72.5
2017111725,120.0,120.0
2017111726,69.5,100.0
2017111727,69.5,115.0
2017111728,64.95,115.0
2017111729,75.0,115.0
2017111730,115.0,120.0
2017111731,64.95,86.0
2017111732,115.0,120.0
2017111733,115.0,115.0
2017111734,150.0,120.0
2017111735,150.0,130.0
2017111736,150.0,130.0
2017111737,130.0,130.0
2017111738,130.0,120.0
2017111739,130.0,130.0
2017111740,125.0,130.0
2017111741,109.0,120.0
2017111742,109.0,120.0
2017111743,120.0,120.0
2017111744,120.0,120.0
2017111745,115.0,120.0
2017111746,104.0,75.95
2017111747,120.0,120.0
2017111748,61.5,80.0
2017111801,120.0,80.0
2017111802,160.0,64.0
2017111803,120.0,64.0
2017111804,68.0,64.0
2017111805,68.0,64.0
2017111806,68.0,160.0
2017111807,62.0,160.0
2017111808,61.5,64.0
2017111809,61.5,160.0
2017111810,65.0,160.0
2017111811,145.0,145.0
2017111812,145.0,145.0
2017111813,145.0,74.0
2017111814,160.0,74.0
2017111815,145.0,74.0
2017111816,139.97867,74.0
2017111817,130.0,74.0
2017111818,97.0,74.0
2017111819,135.0,74.0
2017111820,135.0,74.0
2017111821,135.0,74.0
2017111822,120.0,120.0
2017111823,120.0,120.0
2017111824,89.5,64.0
2017111825,89.5,64.0
2017111826,115.0,115.0
2017111827,115.0,115.0
2017111828,89.5,115.0
2017111829,89.5,115.0
2017111830,89.5,81.0
2017111831,101.0,81.0
2017111832,101.0,81.0
2017111833,130.0,81.0
2017111834,167.0,158.0
2017111835,167.0,158.0
2017111836,167.0,158.0
2017111837,160.04413,125.0
2017111838,101.0,115.0
2017111839,130.0,136.0
2017111840,120.0,130.0
2017111841,85.0,136.0
2017111842,115.0,136.0
2017111843,115.0,124.99
2017111844,115.0,115.0
2017111845,85.0,124.99
2017111846,160.0,150.0
2017111847,160.0,109.0
2017111848,85.0,67.5
2017111901,160.0,67.5
2017111902,85.0,140.0
2017111903,85.0,160.0
2017111904,85.0,160.0
2017111905,85.0,67.5
2017111906,85.0,67.5
2017111907,85.0,160.0
2017111908,85.0,160.0
2017111909,85.0,160.0
2017111910,85.0,95.0
2017111911,85.0,95.0
2017111912,85.0,145.0
2017111913,120.0,95.0
2017111914,145.0,95.0
2017111915,120.0,95.0
2017111916,130.0,95.0
2017111917,120.0,95.0
2017111918,91.0,95.0
2017111919,120.0,64.5
2017111920,139.98095,64.5
2017111921,139.98,64.5
2017111922,139.98,64.5
2017111923,139.98,64.5
2017111924,175.0,64.5
2017111925,175.0,64.5
2017111926,167.0,64.5
2017111927,299.76018999999997,64.5
2017111928,87.9,115.0
2017111929,115.0,115.0
2017111930,114.0,83.5
2017111931,120.5,120.0
2017111932,120.5,115.0
2017111933,158.0,115.0
2017111934,175.0,147.82
2017111935,175.0,147.82
2017111936,158.0,147.82
2017111937,139.98095,147.82
